MLSNUM	STATUS	LISTPRICE	SOLDPRICE	LISTDATE	SOLDDATE	EXPIREDDATE	DOM	DTO	ADDRESS	CITY	STATE	ZIP	AREA	BEDS	BATHS	SQFT	AGE	LOTSIZE	AGENTNAME	OFFICENAME	OFFICEPHONE	SHOWINGINSTRUCTIONS	REMARKS	STYLE	LEVEL	GARAGE	HEATING	COOLING	ELEMENTARYSCHOOL	JUNIORHIGHSCHOOL	HIGHSCHOOL	OTHERFEATURES	PROPTYPE	STREETNAME	HOUSENUM1	HOUSENUM2	PHOTOURL	
71416196	SLD	419900	417900	7/31/2012	9/27/2012		15	4	265 LINCOLN STREET	Waltham	MA	02451		3	2	1848	36	15260	Dave DiGregorio	Coldwell Banker Residential Brokerage - Waltham	(781) 893-0808	Lock Box, Call ShowingTime at 888-627-2775	HIGHLY DESIRABLE LINCOLN HEIGHTS LOCALE! PRISTINE SUNSPLASHED home featuring large E-I-K, spacious fireplaced living room w/bay window, formal dining, relaxing lower level family room w/fireplace (in-law potential), newer heating system, direct entry garage, beautiful private rear yard over looking acres of conservation, deck, ample parking and more! Walk to park, shops and public transportation! Easy access to all major routes!	Raised Ranch	1	1	Hot Water Baseboard, Oil		MacArthur	Kennedy Middle	Waltham High	Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck, Gutters, Professional Landscaping;Insulation:Unknown;Electric:Circuit Breakers;Interior Features:--;Hot Water:Oil;	SF	LINCOLN STREET	265	265	http://media.mlspin.com/photo.aspx?mls=71416196	
71383953	SLD	389900	378000	5/17/2012	9/28/2012		128	114	91 HARLAND ROAD	Waltham	MA	02453	Cedarwood 	3	1.5	1456	83	6371	Hans Brings	Coldwell Banker Residential Brokerage - Waltham	(781) 893-0808	Lock Box, Appointment Required, Call ShowingTime at 888-627-2775	UNSPOILED CHARM!  CAPTIVATING OVERSIZED FULL DORMERED CAPE in the HEART of the HIGHLY DESIRABLE CEDARWOOD COMMUNITY awaits your personal touches featuring huge front to back fireplaced livingroom with crown moldings, formal diningroom with french doors, 3 sizeable 2nd floor bedrooms, tile baths, nice level rear yard with shed, garage, and more!  Boston Magazine's Top Ranked Neighborhood!	Cape	1	1	Steam, Oil		Stanley	McDevitt	Waltham	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Laminate, Hardwood;Appliances:Range, Dishwasher;Foundation:Fieldstone;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch - Enclosed, Storage Shed;Insulation:--;Electric:Circuit Breakers, 100 Amps;Interior Features:--;Hot Water:Tankless;	SF	HARLAND ROAD	91	91	http://media.mlspin.com/photo.aspx?mls=71383953	
71391933	SLD	239900	247000	6/4/2012	9/28/2012		8	1	21 Hillcrest Road	Waltham	MA	02451		2	1	1049	75	10540	Glenna Gelineau	Century 21 Gelineau & Assoc.	(781) 894-4020	Call List Agent, Accompanied Showings, Appointment Required	Nicely maintained two bedroom house in North Waltham on cul-de-sac. Two fireplaces. Full walk out basement. Please do not walk property with out an appointment.  Please do not send buyers to drive by......make an appointment.Seller will review all offers Monday, June 11th @ 4:00pm.	Ranch	1	0	Hot Water Baseboard, Gas		MacArthur	Kennedy	WHS	Basement:Yes;Fireplaces:1;Roof:Rubber;Floor:Wall to Wall Carpet;Appliances:--;Foundation:Fieldstone;Construction:Frame;Exterior:Vinyl;Exterior Features:Patio;Insulation:Unknown;Electric:Circuit Breakers;Interior Features:--;Hot Water:Natural Gas;	SF	Hillcrest Road	21	21	http://media.mlspin.com/photo.aspx?mls=71391933	
71399274	SLD	449999	442000	6/20/2012	10/4/2012		35	19	22 Greer Street	Waltham	MA	02452		3	2	1625	64	13568	Dee LeBlanc	Realty Executives	(781) 894-4000	Lock Box, Call ShowingTime at 888-627-2775	Extraordinary Property!  This Cape style home w/HUGE 2 story detached heated garage in wonderful neighborhood features significant updates! 3 Bedrooms, 2 full Baths, Fireplaced LR, 2008 Granite eat-in Kitchen w/breakfast bar, cathedral Family Rm, first floor Master w/double cedar closets, In-Ground heated Pool w/jacuzzi and Pool House w/bath, LARGE landscaped YARD w/irrigation, newer heating system, windows and roof. 28x28 heated Garage has 10' doors and finished office w/kitchenette and bath.	Cape	1	2	Hot Water Baseboard, Oil		Northeast	Kennedy	WHS	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet, Hardwood, Wood Laminate;Appliances:Range, Dishwasher, Disposal, Microwave, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Patio, Pool - Inground, Cabana, Gutters, Hot Tub/Spa, Storage Shed, Professional Landscaping, Sprinkler System, Decorative Lighting, Screens;Insulation:--;Electric:Circuit Breakers, 100 Amps;Interior Features:Cable Available;Hot Water:Oil;	SF	Greer Street	22	22	http://media.mlspin.com/photo.aspx?mls=71399274	
71418944	SLD	329999	325000	8/6/2012	10/4/2012		22	7	104 Hibiscus Avenue	Waltham	MA	02451		3	1.5	1542	63	3920	Dee LeBlanc	Realty Executives	(781) 894-4000	Call ShowingTime at 888-627-2775	UPDATED Ranch in quiet North Waltham neighborhood abutting conservation features 3 Bedrooms, 1 1/2 Baths, eat-in Kitchen, bright Living RM w/bow window, Family RM & lots of storage! HUGE NEW deck overlooks private yard. Updates include new windows, roof, siding, electric, plumbing, tiled bath, fresh paint, Family RM carpet and so much more!  Walk to schools, walking trails, new water park, baseball fields, shopping, public transportation and more!  Easy access to Rts 128/95, 2 and Mass Pike.	Ranch	1	0	Hot Water Baseboard, Oil		McArthur	JFK	WHS	Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:--;Appliances:Range, Refrigerator, Vent Hood;Foundation:Other (See Remarks);Construction:Frame;Exterior:Vinyl;Exterior Features:Deck, Gutters, Storage Shed, Decorative Lighting, Screens, Stone Wall;Insulation:--;Electric:Circuit Breakers;Interior Features:Cable Available;Hot Water:Electric, Tank;	SF	Hibiscus Avenue	104	104	http://media.mlspin.com/photo.aspx?mls=71418944	
71425823	SLD	469900	450000	8/23/2012	10/4/2012		15	15	14 HARLAND ROAD	Waltham	MA	02453	Cedarwood 	3	1.5	1536	85	12210	Hans Brings	Coldwell Banker Residential Brokerage - Waltham	(781) 893-0808	Lock Box, Appointment Required, Call ShowingTime at 888-627-2775	AMAZING DISTINGUISHED BRICK FRONT CENTER ENTRANCE COLONIAL with ALL OF YESTERYEAR'S UNSPOILED CHARM in the HEART OF THE DESIRABLE CEDARWOOD COMMUNITY featuring stunning natural woodwork, crown moldings, high ceilings, classic entry foyer, gleaming hdwd flrs, large front to back fireplaced livingroom, 1st floor famrm, formal dinrm with built in hutch, oversized master bedroom, great attic storage, 1 car garage, huge private 1/4 acre yard, and more!  Boston Magazine's Top Ranked Neighborhood!	Colonial	1	1	Hot Water Radiators, Oil		Stanley	McDevitt	Waltham	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Vinyl, Hardwood;Appliances:Range, Dishwasher;Foundation:Concrete Block;Construction:Frame;Exterior:Wood, Brick;Exterior Features:Fenced Yard;Insulation:--;Electric:Fuses, Circuit Breakers;Interior Features:--;Hot Water:Tankless;	SF	HARLAND ROAD	14	14	http://media.mlspin.com/photo.aspx?mls=71425823	
71420222	SLD	425000	427300	8/8/2012	10/9/2012		33	3	89 Whitman Rd	Waltham	MA	02453		4	1.5	1600	68	5929	Michael P. Hughes	RE/MAX Leading Edge	(617) 244-4499	Lock Box, Call ShowingTime at 888-627-2775	Highly desirable & rarely available Warrendale locale! Classic 4 bedroom cape w/ remodeled granite kitchen & open floor plan to spacious "fireplaced" living room. Enjoy this efficiently gas fueled home w/ partially finished basement (media rm. on one side/ workshop on the other), hardwood floors throughout, private fenced yard w/ deck - perfect for playing/ everyday entertaining. This home is in prime commuting location & move in condition - tons of improvements - includ. windows, siding & more!	Cape	1	1	Central Heat, Forced Air, Electric Baseboard, Gas		Fitzgerald	Kennedy	Waltham High	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet, Concrete, Laminate, Hardwood, Wood Laminate;Appliances:Range, Dishwasher, Disposal, Microwave, Refrigerator, Washer, Dryer, Vent Hood;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck, Gutters, Storage Shed, Screens, Fenced Yard;Insulation:Partial;Electric:Circuit Breakers;Interior Features:Cable Available, Whole House Fan;Hot Water:Natural Gas, Tank;	SF	Whitman Rd	89	89	http://media.mlspin.com/photo.aspx?mls=71420222	
71402338	SLD	334900	316000	6/27/2012	10/11/2012		62	54	11 SPARKILL STREET	Waltham	MA	02452		3	1.5	1000	58	3948	Dave DiGregorio	Coldwell Banker Residential Brokerage - Waltham	(781) 893-0808	Lock Box, Call ShowingTime at 888-627-2775	HIGHLY DESIRABLE BELMONT LINE NEAR BEAVER BROOK RESERVATION! IMMACULATE SPARKLING ranch home featuring beautiful granite E-I-K w/stainless steel appliances, spacious sunfilled living room w/bay window, hardwood flooring throughout, newer heating system, new roof and gutters, new rear patio, new driveway and more! Walk to Beaver Brook Reservation, shops and public transportation! Easy access to Rte 128, Rte 2, Mass Pike and Storrow Drive!	Ranch	1	0	Hot Water Baseboard, Oil		Northeast	Kennedy Middle	Waltham High	Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Hardwood;Appliances:Range, Dishwasher;Foundation:Poured Concrete;Construction:Frame;Exterior:Wood;Exterior Features:Patio, Gutters, Professional Landscaping, Screens;Insulation:Unknown;Electric:Circuit Breakers;Interior Features:--;Hot Water:Oil;	SF	SPARKILL STREET	11	11	http://media.mlspin.com/photo.aspx?mls=71402338	
71424574	SLD	479900	455000	8/20/2012	10/11/2012		21	16	61 Winter St	Waltham	MA	02451		4	2	2486	57	11738	Paul Morreale	Century 21 Gelineau & Assoc.	(781) 894-4020	Lock Box, Accompanied Showings, Appointment Required, Pets on Premises	Quality expanded Cape! This home offers Two first floor bedrooms! Updated Maple kitchen, Large first floor fireplaced familyroom with slider to deck and private yard, formal diningroom, fireplaced livingroom with built-ins, two full bathrooms, and lots of lower level potential!, One car garage, plus four car driveway. XCall for your appointment today!	Cape	1	1	Forced Air, Electric Baseboard, Oil		MacArthur	Kennedy	W.H.S.	Basement:Yes;Fireplaces:3;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal, Microwave;Foundation:Concrete Block;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck, Gutters, Storage Shed, Professional Landscaping, Sprinkler System, Fenced Yard;Insulation:--;Electric:100 Amps;Interior Features:--;Hot Water:Oil;	SF	Winter St	61	61	http://media.mlspin.com/photo.aspx?mls=71424574	
71395483	SLD	499900	495000	6/12/2012	10/15/2012		59	47	140 BREWSTER ROAD	Waltham	MA	02451		3	2	2134	58	9240	Hans Brings	Coldwell Banker Residential Brokerage - Waltham	(781) 893-0808	Lock Box, Appointment Required, Call ShowingTime at 888-627-2775	PARADISE FOUND ON THE LEXINGTON LINE! YOUR PRIVATE OASIS AWAITS. Absolutely Pristine Expanded Ranch featuring fireplaced livingroom, newer kitchen, HUGE cathedral ceiling fireplaced familyroom with sliders to meticulously lanscaped private fenced sprinklered yard enhanced by a lush granite inground pool & patio, incredibly finished basement gameroom & playroom, central A/C, gleaming hardwood floors, garage, newer 2008 roof, and more. A true gem in a coveted neighborhood.	Ranch	1	1	Forced Air, Oil		Northeast	Kennedy	Waltham HS	Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles, Rubber;Floor:Tile, Wall to Wall Carpet, Hardwood;Appliances:Range, Dishwasher, Disposal, Microwave, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard, Wood;Exterior Features:Patio, Pool - Inground, Storage Shed, Professional Landscaping, Sprinkler System, Decorative Lighting, Screens, Fenced Yard, Integrated Pest Management;Insulation:--;Electric:Circuit Breakers, 100 Amps;Interior Features:Cable Available;Hot Water:Electric, Tank;	SF	BREWSTER ROAD	140	140	http://media.mlspin.com/photo.aspx?mls=71395483	
71414341	SLD	749900	749000	7/26/2012	10/15/2012		4	4	100 Woodcliff Drive	Waltham	MA	02452		4	3.5	2724	28	20636	Linda Shaughnessy	Coldwell Banker Residential Brokerage - Wellesley - Central St.	(781) 237-9090	Call List Agent, Accompanied Showings, Appointment Required	Deceptively spacious! Located in the sought-after, Forest Street/Bentley University neighborhood, this meticulous, 4 bedroom, 3.5 bath colonial has room for all. Features a Large family room open to the  year round sunroom, a granite & stainless kitchen w/island,  formal dining & living rooms,  a first floor laundry, Central air, Master BR w/bath.The finished basement has full bath w/ a spa tub and room for an office, exercise area and playroom.Inground pool. Beautiful lot!	Colonial, Garrison	1	2	Oil					Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Hardwood, Stone / Slate;Appliances:Wall Oven, Dishwasher, Disposal, Microwave, Countertop Range, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl, Brick;Exterior Features:Patio, Pool - Inground, Cabana, Hot Tub/Spa, Storage Shed, Professional Landscaping, Sprinkler System, Fenced Yard;Insulation:--;Electric:Circuit Breakers;Interior Features:Cable Available;Hot Water:--;	SF	Woodcliff Drive	100	100	http://media.mlspin.com/photo.aspx?mls=71414341	
71372071	SLD	384900	373400	4/24/2012	10/16/2012		114	114	66 Guinan	Waltham	MA	02451		3	1	1636	115	4985	Anita Hebert	Realty Executives	(781) 894-4000	Call List Agent, Lock Box	Immaculate,Unique, Charming 3 bedroom, home with new stunning sunroom, stained glass windows,spacious kitchen with cathedral ceiling, entertainment size diningroom, master bedroom with walk-in closet, walk up attic for plenty of storage or could be finished for additional space. Windows, roof, heating system and a.c. have been updated. Walk to public transportation, walking and running track, park and public school. 15 minute walk to vibrant downtown and 5 minutes to major highways. WELCOME HOME	Colonial	1	0	Gas		Plympton		Waltham	Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal, Microwave, Refrigerator;Foundation:Fieldstone;Construction:Frame;Exterior:Shingles;Exterior Features:Porch, Screens, Fenced Yard;Insulation:Full;Electric:200 Amps;Interior Features:Cable Available, Walk-up Attic;Hot Water:Natural Gas;	SF	Guinan	66	66	http://media.mlspin.com/photo.aspx?mls=71372071	
71395013	SLD	625000	615000	6/11/2012	10/16/2012		113	100	15 BERKLEY STREET	Waltham	MA	02451		4	3.5	2576	7	11390	Hans Brings	Coldwell Banker Residential Brokerage - Waltham	(781) 893-0808	Lock Box, Appointment Required, Call ShowingTime at 888-627-2775	CUSTOM BUILT NEWER CONSTRUCTION CONTEMPORARY COLONIAL on the Highly Desirable Lexington Line Locale featuring a one-of-a-kind 1ST FLOOR MASTER BEDROOM SUITE with private jacuzzi bath & walk-in closet, Stunning Gourmet Granite Kitchen with Island Bar, oversized open livingroom & diningroom with french doors to deck & gorgeous 1/4 acre fenced yard, secondary 2nd floor master suite with soaker tub & walk-in closet, 1st floor laundry, BONUS finished basement IN-LAW SUITE, 2 car garage, and more!	Colonial, Contemporary	1	2	Propane, Hydro Air			Kennedy	Waltham HS	Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Hardwood;Appliances:Dishwasher, Disposal, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck, Fenced Yard;Insulation:Full;Electric:Circuit Breakers, 200 Amps;Interior Features:Central Vacuum;Hot Water:Propane Gas, Other (See Remarks);	SF	BERKLEY STREET	15	15	http://media.mlspin.com/photo.aspx?mls=71395013	
71407051	SLD	549900	540000	7/10/2012	10/16/2012		87	65	11 SHEFFIELD ROAD	Waltham	MA	02415		3	2.5	1800	62	8860	Hans Brings	Coldwell Banker Residential Brokerage - Waltham	(781) 893-0808	Lock Box, Appointment Required, Call ShowingTime at 888-627-2775	IMPRESSIVE TOP QUALITY 100% RENOVATION of this Sprawling Ranch on the Highly Desirable Lexington Line featuring a stunning open floor plan, new skylit cathedral ceiling granite island kitchen, huge gas fireplaced livingroom, open diningroom, gleaming new hardwood floors, oversized master bedroom suite w/new jacuzzi tub & rain shower tile master bath, 1st floor laundry, new marble guest tile bath, new windows, new roof, new heat, new central A/C, large level yard w/new patio and much more!	Ranch	1	0	Forced Air, Gas		Northeast	Kennedy	Waltham	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet, Hardwood;Appliances:Range, Dishwasher, Disposal, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck - Wood, Fenced Yard;Insulation:--;Electric:Circuit Breakers, 200 Amps;Interior Features:Security System;Hot Water:Natural Gas;	SF	SHEFFIELD ROAD	11	11	http://media.mlspin.com/photo.aspx?mls=71407051	
71414286	SLD	324900	316700	7/25/2012	10/16/2012		49	36	57 MARLBOROUGH ROAD	Waltham	MA	02452		2	1	1000	93	5400	Dave DiGregorio	Coldwell Banker Residential Brokerage - Waltham	(781) 893-0808	Lock Box, Call ShowingTime at 888-627-2775	HIGHLY DESIRABLE BELMONT LINE NEAR BEAVER BROOK RESERVATION! SPARKLING CHARMFILLED RANCH home featuring bright E-I-K, large sunfilled living room, formal dining w/built-in-china cabinet, beautiful natural woodwork throughout, hardwood flooring, ceramic bath, new heating sytem, new insulation, new gutters, large airy lower level, private yard and more! Walk to Waverley, Beaver Brook Reservation, Dog Park, Walking Trails, Shops and Public Transportation! Easy access to Rte 128, Rte 2 and Mass Pike	Ranch	1	0	Forced Air, Oil		Northeast	Kennedy Middle	Waltham High	Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Hardwood;Appliances:Range;Foundation:Fieldstone;Construction:Frame;Exterior:Wood;Exterior Features:Gutters, Screens;Insulation:Full, Blown In;Electric:Circuit Breakers;Interior Features:--;Hot Water:Tank;	SF	MARLBOROUGH ROAD	57	57	http://media.mlspin.com/photo.aspx?mls=71414286	
71421617	SLD	369900	361000	8/13/2012	10/17/2012		29	16	53 ROYAL STREET	Waltham	MA	02452		3	2	1300	65	1950	Dave DiGregorio	Coldwell Banker Residential Brokerage - Waltham	(781) 893-0808	Lock Box, Call ShowingTime at 888-627-2775	HIGHLY DESIRABLE BRIARWOOD LOCALE! PICTURE PERFECT FULLY RENOVATED RANCH home featuring new granite E-I-K, large sun filled living room w/bay window, new ceramic bath, newly refinished gleaming hardwood flooring, newly finished lower level family room w/separate full bath, ample cellar storage, beautiful in-ground gunite pool, new deck, new central air, parking all located on quite cul-de-sac! Walk to Beaver Brook Reservation, walking trails, acres of conservation land, shops and public trans!	Ranch	1	0	Forced Air, Gas		Northeast	Kennedy Middle	Waltham High	Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Hardwood;Appliances:Range, Dishwasher, Disposal;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles, Wood;Exterior Features:Deck, Pool - Inground, Screens;Insulation:Unknown;Electric:Circuit Breakers;Interior Features:--;Hot Water:Natural Gas;	SF	ROYAL STREET	53	53	http://media.mlspin.com/photo.aspx?mls=71421617	
71340156	SLD	339000	324000	2/17/2012	10/18/2012		214	203	38 Willard Street	Waltham	MA	02451		3	1	1581	55	9762	John A. DeCola	DeCola Real Estate, Inc.	(781) 899-7400	Call List Office, Lock Box, Appointment Required	Located at the end of a quiet dead end street in the Highlands section of Waltham, abutting the conservation land of Prospect Hill Park.    Brand new roof 2011.   Windows (except for picture windows) are brand new in 2011. Electric recently updated in 2011 with circuit breakers.  Brand new Stove, Dishwasher, Disposal!	Raised Ranch	1	1	Hot Water Baseboard, Oil		Plympton	Kennedy	Waltham	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet, Hardwood;Appliances:Range, Dishwasher, Disposal, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles, Wood;Exterior Features:Deck, Gutters, Storage Shed;Insulation:Fiberglass;Electric:Circuit Breakers, 100 Amps;Interior Features:Cable Available;Hot Water:Oil, Tank, Tankless;	SF	Willard Street	38	38	http://media.mlspin.com/photo.aspx?mls=71340156	
71306430	SLD	399000	399000	10/31/2011	10/19/2012		538	162	6 Princeton Ave	Waltham	MA	02451		3	2.5	1720	11	3600	Sam Kiwanuka	RE/MAX Results	(781) 395-4000	Call ShowingTime at 888-627-2775	Move into this relatively new construction over looking Hardy Pond. All hardwood floors, Fire placed living room, Stainless steel appliances, Granite counter tops etc. Subject to Third Party Approval.	Colonial	1	0	Central Heat, Forced Air, Gas		Douglas MacArth		Waltham Senior	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Hardwood;Appliances:Range, Dishwasher, Disposal, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard;Exterior Features:Porch, Deck - Wood, Gutters, Professional Landscaping, Fenced Yard;Insulation:--;Electric:220 Volts, Circuit Breakers;Interior Features:--;Hot Water:Natural Gas, Tank;	SF	Princeton Ave	6	6	http://media.mlspin.com/photo.aspx?mls=71306430	
71397042	SLD	499900	490000	6/13/2012	10/19/2012		54	54	37 Hillcroft Road	Waltham	MA	02452		3	3	1640	63	9214	Dianne Lombardi	ERA Kirsch Real Estate	(781) 899-1050	Call List Agent, Accompanied Showings	New Price!! Fantastic expanded cape that features a 1st fl master bedroom suite with private bath, central a/c and sliding doors to a large deck. This could also be great for in-law possibilities. A living room with built-in bookcases & fireplace, dining room, den, full bath, an updated kitchen with new appliances. The 2nd fl. has 2  bedrooms with H/H floors and central a/c, large closets, and a full bath. Newly paved driveway, 1 car garage, and updated systems. Come See!	Cape	1	1	Forced Air, Gas		Northeast	Kennedy	Waltham	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet, Hardwood, Wood Laminate;Appliances:Range, Dishwasher, Microwave, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard, Aluminum;Exterior Features:Deck, Professional Landscaping;Insulation:Unknown;Electric:110 Volts, Circuit Breakers;Interior Features:--;Hot Water:Natural Gas;	SF	Hillcroft Road	37	37	http://media.mlspin.com/photo.aspx?mls=71397042	
71397888	SLD	289000	274000	6/16/2012	10/24/2012		136	55	231 Dale	Waltham	MA	02451		2	1	800	115	5067	Paula Dowd	Dowd Properties	(617) 688-6998	--	Charming classic Bungalow in sought after location!  Great neighborhood.  Spacious landscaped yard, perfect for children and or dogs!  Move in condition with hardwood floors and fireplaced front to back living room!  Large dining room with an open flow for entertaining.  Room to expand by finishing garage which could open out to level yard as family room or master suite! This could be a wonderful condo alternative at this price!	Cottage, Bungalow	1	0	Hot Water Baseboard, Gas					Basement:Yes;Fireplaces:1;Roof:--;Floor:Wood;Appliances:Range, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:--;Exterior:--;Exterior Features:Garden Area;Insulation:--;Electric:--;Interior Features:Cable Available;Hot Water:Natural Gas;	SF	Dale	231	231	http://media.mlspin.com/photo.aspx?mls=71397888	
71416944	SLD	509900	495000	8/1/2012	10/24/2012		38	23	96 Mokema Avenue	Waltham	MA	02451		3	3.5	2340	6	3985	Stephen Douglas	Century 21 Gelineau & Assoc.	(781) 894-4020	Call List Agent, Lock Box, Appointment Required	Absolutely stunning 3 year young colonial in desirable MacArthur school district. Home features a fireplaced livingroom, granite island kitchen with cherry cabinets & s/s appliances, dining area with slider leading to deck, master bed with full bath and his & her's closets, oversized third floor bedroom, finished lower level great for entertaining, hdwd floors throughout, C/A, first floor laundry, bay window in second floor hallway, cat 5, nice size yard, Close to 128, Mass Pike & Route 2.	Colonial	1	0	Central Heat, Forced Air, Gas		MacArthur	Kennedy	Waltham High	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet, Hardwood;Appliances:Range, Dishwasher, Disposal, Microwave, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch, Deck, Gutters, Professional Landscaping, Screens, Fenced Yard;Insulation:Full;Electric:Circuit Breakers, 200 Amps;Interior Features:Cable Available;Hot Water:Natural Gas, Tank;	SF	Mokema Avenue	96	96	http://media.mlspin.com/photo.aspx?mls=71416944	
71423007	SLD	739900	720000	8/15/2012	10/24/2012		8	2	48 RAFFAELE DRIVE	Waltham	MA	02452		4	2.5	2930	23	11529	Hans Brings	Coldwell Banker Residential Brokerage - Waltham	(781) 893-0808	Lock Box, Accompanied Showings, Appointment Required, Call ShowingTime at 888-627-2775	Prestigious Pigeon Hill Estates! Exemplary Center Entrance Colonial featuring a modern tile kitchen with island & breakfast nook, large fireplaced familyroom, formal livingroom & diningroom with charming chair rails, tile entry foyer, 1st floor laundry, master bedroom suite with private tile bath & walk in closet, all new windows, new 2011 heat, central A/C, central vacuum, finished basement familyroom, 2 car garage, sliders to large level fenced sprinklered yard, and more!	Colonial	1	2	Forced Air, Oil		Northeast	Kennedy	WALTHAM	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet, Hardwood;Appliances:Range, Dishwasher, Disposal, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard;Exterior Features:Deck, Sprinkler System, Fenced Yard;Insulation:Full;Electric:Circuit Breakers, 200 Amps;Interior Features:Central Vacuum;Hot Water:Oil, Tank;	SF	RAFFAELE DRIVE	48	48	http://media.mlspin.com/photo.aspx?mls=71423007	
71341581	SLD	280000	280000	2/22/2012	10/26/2012		153	143	59 Hillcrest St	Waltham	MA	02451		3	1.5	1155	19	1959	Bobbi Milso	William Raveis R.E. & Home Services	(617) 964-1850	Call List Agent, Sign	3 bed, 1.5 bath Colonial with an amazing price tag!  This property boasts large & bright eat in kitchen with slider to private deck, half bath on first floor and hardwood in living room.  Second floor is host to 2 bedrooms & full bath, then the third level is home to a large private master bedroom.  Laundry is located in the basement where you will find plenty of room to expand & add an additional family room plus additional storage. Home also features 2 car parking.  Vacant & very easy to show	Colonial	1	0	Hot Water Baseboard, Oil		MacArthur		Waltham	Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck;Insulation:--;Electric:Circuit Breakers, 200 Amps;Interior Features:Cable Available;Hot Water:Oil;	SF	Hillcrest St	59	59	http://media.mlspin.com/photo.aspx?mls=71341581	
