MLSNUM	STATUS	LISTPRICE	SOLDPRICE	LISTDATE	SOLDDATE	EXPIREDDATE	DOM	DTO	ADDRESS	CITY	STATE	ZIP	AREA	BEDS	BATHS	SQFT	AGE	LOTSIZE	AGENTNAME	OFFICENAME	OFFICEPHONE	SHOWINGINSTRUCTIONS	REMARKS	STYLE	LEVEL	GARAGE	HEATING	COOLING	ELEMENTARYSCHOOL	JUNIORHIGHSCHOOL	HIGHSCHOOL	OTHERFEATURES	PROPTYPE	STREETNAME	HOUSENUM1	HOUSENUM2	PHOTOURL	
71139090	SLD	435000	430500	9/18/2010	12/3/2010		101	6	25 Fox Ln	Concord	MA	01742		3	1	1500	10	27878	Jessica Ye	Keller Williams Realty	(617) 497-8900	Lock Box, Appointment Required, Call ShowingTime at 888-627-2775	Nothing to do but to move into this like new&renovated home in 2005 offering 8RM,3 or 4BR.Beautiful&serene setting abutting walking trails/Great Meadows conservation.Stunning&open maple kitchen w/SS appliances,granite counters&island.Cathedral ceilings.Dazzling new tiled BA.Gorgeous&level 27K SF lot perfect for kids or pets to roam around in.Patio.Wood flrs.Newer 4BR septic,Anderson windows,cedar siding,Central AC,200 amp circuit breakers-all new in last 5 yrs.Not a driveby	Raised Ranch, Split Entry	1	1	Forced Air, Oil					Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet, Hardwood;Appliances:Range, Dishwasher, Microwave, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Wood;Exterior Features:Patio, Professional Landscaping, Screens;Insulation:--;Electric:Circuit Breakers, 200 Amps;Interior Features:Cable Available;Hot Water:Electric;	SF	Fox Ln	25	25	http://media.mlspin.com/photo.aspx?mls=71139090	
71108848	SLD	789000	731000	7/13/2010	12/6/2010		143	100	1378 Main Street	Concord	MA	01742		5	2.5	2446	111	9583	Zur Attias	The Attias Group, LLC	(978) 371-1234	Call List Agent, Appointment Required	Insiders guide to perfect living!  Finally, a sincere Victorian that allows you to walk to the village, commuter rail, and Thoreau elementary. Comfortable fenced yard with gorgeous gardens and entertainment spaces. Authentic details permeate throughout this 5 bedroom, 2 1/2 bath home with two additional office spaces and a two car detached garage. In addition, a first floor laundry/mud room offers logical entry for New England winters. Three finished floors make this the value of the season!	Victorian	1	2	Steam, Oil		Thoreau	Sanborn/Peabody	CCHS	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood;Appliances:Range, Dishwasher, Microwave, Refrigerator;Foundation:Fieldstone;Construction:Frame;Exterior:Clapboard, Wood;Exterior Features:Porch, Patio;Insulation:--;Electric:100 Amps;Interior Features:--;Hot Water:Natural Gas, Tank;	SF	Main Street	1378	1378	http://media.mlspin.com/photo.aspx?mls=71108848	
71132833	SLD	798000	790000	9/7/2010	12/6/2010		27	6	12 Edmonds Road	Concord	MA	01742		3	2.5	2137	36	7200	Gregory Burch	Hammond Residential	(978) 369-3999	Call List Agent, Appointment Required	Rarely offered free-standing home at Merriam Close. This PRD is nestled between scenic National Park trails and historic village center. Living room with fireplace expands by a set of French Doors to the glass-surrounded 4 season porch, overlooking a private garden & yard. Ground-floor Study and Master Bedroom with walk-in closet. Two additional second-floor bedrooms. Association fee includes tennis courts, exterior maintenance and landscaping with snow removal.	Colonial	1	2	Forced Air, Electric Baseboard, Gas		Alcott	CMS	CCHS	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Vinyl, Wall to Wall Carpet;Appliances:Range, Dishwasher, Microwave, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard;Exterior Features:Porch - Enclosed, Patio, Gutters, Professional Landscaping, Sprinkler System;Insulation:Full, Fiberglass - Batts;Electric:200 Amps;Interior Features:Security System, Cable Available;Hot Water:Natural Gas;	SF	Edmonds Road	12	12	http://media.mlspin.com/photo.aspx?mls=71132833	
71147619	SLD	599000	590000	10/6/2010	12/6/2010		24	4	37 Fielding Street	Concord	MA	01742		4	2	1920	103	11761	Al Magurn	Prudential Prime Properties	(978) 369-4803	Call List Agent, Lock Box	Wonderful family home within minutes to Emerson playground, Concord Center shops, schools,library and recreational facilities.. Lovingly cared for, this home offers hardwood floors throughout, natural woodwork, an eat in kitchen, cozy family room w/ wood stove + wall to wall windows that bring the outside in. A spacious fenced in back yard.	Colonial	1	1	Hot Water Baseboard, Gas		Alcott	Peabody/Sanborn	CCHS	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Vinyl, Hardwood;Appliances:Range, Wall Oven, Dishwasher, Microwave, Countertop Range, Washer, Dryer;Foundation:Fieldstone;Construction:Frame;Exterior:--;Exterior Features:Porch - Enclosed, Patio, Sprinkler System, Fenced Yard, Deck - Roof;Insulation:--;Electric:--;Interior Features:Central Vacuum, Security System;Hot Water:Tank;	SF	Fielding Street	37	37	http://media.mlspin.com/photo.aspx?mls=71147619	
71080680	SLD	2150000	2047500	5/14/2010	12/9/2010		54	50	369 Elm Street	Concord	MA	01742		6	6	5000	114	32670	Brigitte Senkler	Coldwell Banker Residential Brokerage - Concord	(978) 369-1000	Call List Agent, Accompanied Showings, Appointment Required, Sign	A rare opportunity to own a tastefully renovated and expanded classic shingle style home on 3/4 of an acre in one of Concord's finest locations.  With 6 bedrooms, 5 full, 2 half baths, a 2 car att and 2 car det garage this home has it all.  Combines the classic details such as pocket doors, a mahogany paneled dining room, 3 wood burning fireplaces with a brilliant expansion including a stunning sunny new kitchen open to a fireplaced family room with coffered ceilings and a generous master suite.	Colonial, Antique	1	4	Forced Air, Gas		Willard	Sanborn/Peabody	Conc/Carl Reg	Basement:Yes;Fireplaces:3;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile;Appliances:Range, Dishwasher, Microwave, Refrigerator;Foundation:Poured Concrete, Fieldstone, Granite;Construction:Frame;Exterior:Shingles, Wood;Exterior Features:Porch, Storage Shed, Sprinkler System;Insulation:--;Electric:Other (See Remarks);Interior Features:Cable Available;Hot Water:Tank;	SF	Elm Street	369	369	http://media.mlspin.com/photo.aspx?mls=71080680	
71102753	SLD	459000	410000	6/29/2010	12/10/2010		142	127	60 Emerson Road	Concord	MA	01742		4	2	1806	68	21344	Eileen Furth	Hammond Residential	(978) 369-3999	Call List Agent, Lock Box, Sign	Charming, solidly built Cape on a lovely well landscaped lot. Interior needs updating, but has tremendous potential. The 10 year old 4 bedroom septic has Title V approval. Convenient to Rte 2 and a short drive to either West Concord or Concord depot, make this an ideal commuting location.	Cape	1	2	Central Heat, Hot Water Radiators		Willard	Peabody/Sanborn	CCHS	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Vinyl;Appliances:Range, Dishwasher, Refrigerator, Washer, Dryer;Foundation:Concrete Block;Construction:Frame;Exterior:Aluminum;Exterior Features:Porch - Enclosed;Insulation:Unknown;Electric:Circuit Breakers;Interior Features:--;Hot Water:Tank;	SF	Emerson Road	60	60	http://media.mlspin.com/photo.aspx?mls=71102753	
71084514	SLD	779000	751022.5	5/21/2010	12/13/2010		210	137	124 Author's Road	Concord	MA	01742		4	2	2489	56	23400	Laura S. McKenna	J M Barrett & Co., Inc.	(978) 369-6453	Call List Agent, Lock Box, Appointment Required, Sign	Solidly built home with the best materials and craftmanship. Exceptional Extended Cape near Concord Center with numerous quality  updates. This excellently maintained home with loads of personality is warm and inviting. The lush and mature gardens with meandering pathways has a magical "Secret Garden" feel. This is one of those "must see" homes with everything you need, thoughtfully designed and ahead of it's time in a natural way. Please take your time viewing this lovingly cared for home.	Cape	1	2	Central Heat, Hot Water Baseboard, Oil		Alcott	Peabody/Sanborn	CCHS	Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Wall Oven, Dishwasher, Disposal, Countertop Range, Refrigerator;Foundation:Poured Concrete;Construction:Post & Beam;Exterior:Shingles, Wood;Exterior Features:Porch - Enclosed, Patio, Gutters, Storage Shed, Professional Landscaping, Screens;Insulation:Partial, Unknown;Electric:100 Amps;Interior Features:Whole House Fan;Hot Water:Oil;	SF	Author's Road	124	124	http://media.mlspin.com/photo.aspx?mls=71084514	
71125664	SLD	639900	580000	8/19/2010	12/15/2010		60	60	236 Bedford St	Concord	MA	01742		4	2.5	2302	133	32670	Christine Upton	Coldwell Banker Residential Brokerage - Concord	(978) 369-1000	Call List Agent, Appointment Required	Concord Center! Short walk to Great Meadow, North Bridge, Sleepy Hollow from this stately, charming Victorian on private 3/4 acre. Extensive renovations in '89. Over sized, eat- in kitchen, open to family room, many windows. Formal DR, LR + powder room, mud rm on 1st floor. 4 BR's, office, 2 full BA upstairs. Lot abuts popular family neighborhood,"The Ridge". Beautiful wood floors.Finished basement w Pool Table. Nice yard. House can be configured to include au-pair or in-law apt.	Colonial, Victorian	1	2	Hot Water Baseboard, Oil		Alcott	CMS	CCHS	Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet, Hardwood, Wood Laminate;Appliances:Range, Dishwasher, Refrigerator;Foundation:Poured Concrete, Concrete Block, Fieldstone;Construction:Frame;Exterior:Clapboard, Shingles, Wood;Exterior Features:Porch, Patio;Insulation:Fiberglass, Blown In;Electric:Circuit Breakers;Interior Features:French Doors;Hot Water:Tankless;	SF	Bedford St	236	236	http://media.mlspin.com/photo.aspx?mls=71125664	
71155822	SLD	769000	795000	10/27/2010	12/16/2010		40	6	156 Harrington Ave	Concord	MA	01742		4	2.5	2351	23	20625	Beverly Davis	The Attias Group, LLC	(978) 371-1234	Call List Agent, Appointment Required	Enjoy this fabulous neighborhood with views of Marshall's Farm out your front door!! Four bedroom colonial, 2 1/2 baths with two story foyer entry. Open kitchen and family room with American cherry and oak flooring.  Family room includes pellet stove insert in the fireplace to keep your family warm this winter.  Catherdal ceilings in living room and master bedroom. Spacious tiled mud room entry. Finished playroom in lower level. Deck off kitchen with private back yard. Conservation trails nearby	Colonial	1	2	Forced Air, Oil		Thoreau	CMS	CCHS	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard, Wood;Exterior Features:Gutters, Storage Shed, Professional Landscaping, Fenced Yard, Deck - Wood;Insulation:Full;Electric:Circuit Breakers;Interior Features:Security System, Cable Available, French Doors;Hot Water:Oil;	SF	Harrington Ave	156	156	http://media.mlspin.com/photo.aspx?mls=71155822	
71084557	SLD	839000	785000	5/21/2010	12/17/2010		60	32	101 Ledge Rock Rd	Concord	MA	01742		4	4	3796	48	84942	Brigitte Senkler	Coldwell Banker Residential Brokerage - Concord	(978) 369-1000	Call List Office, Accompanied Showings, Appointment Required, Sign	"A diamond in the Rough" A Gracious Center Hall Colonial with sytem updates! New Windows, newer roof and furnace and central air. This four plus bedroom, solidly built classic awaits your aesthetic updates.  Set on a gorgeous level 1.95 acre lot backed up to acres of conservation land criss crossed by miles of amazing trails. The home offers 3796 sq ft of finished space plus walk up attic and expansive basement for future expansion.  Four fire places, au pair suite, 5 bathrooms.  OPPORTUNITY!	Colonial	1	2	Forced Air, Gas		Thoreau	Peabody/Sanborn	Concord/Carlisl	Basement:Yes;Fireplaces:4;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Vinyl, Wall to Wall Carpet;Appliances:Wall Oven, Countertop Range, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Wood, Brick;Exterior Features:Deck, Patio, Gutters;Insulation:--;Electric:200 Amps;Interior Features:Security System, Walk-up Attic, French Doors;Hot Water:Natural Gas;	SF	Ledge Rock Rd	101	101	http://media.mlspin.com/photo.aspx?mls=71084557	
71095817	SLD	1250000	1200000	6/15/2010	12/17/2010		22	3	21 Riverside Avenue	Concord	MA	01742		5	3.5	3500	5	13050	Brigitte Senkler	Coldwell Banker Residential Brokerage - Concord	(978) 369-1000	Call List Agent, Accompanied Showings, Appointment Required, Sign	Handsome new construction in established & vibrant W. Concord neighborhood convenient to train, shopping, restaurants & Thoreau school! This thoughtfully designed and quality built Colonial by Bentley Building Corp boasts red oak flooring, off-white cabinet & granite kitchen, beautiful crown moldings, upscale appliances, as well as fine craftsmanship and attention to detail. You'll enjoy gorgeous Assabet River views while relaxing on the back deck and enjoying this wonderful & peaceful property!	Colonial	1	2	Central Heat, Forced Air, Gas		Thoreau	Peabody/Sanborn	CCHS	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet, Hardwood;Appliances:Range, Dishwasher, Microwave, Vent Hood;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard, Shingles;Exterior Features:Porch, Screens, Deck - Composite;Insulation:Full, Fiberglass, Blown In;Electric:200 Amps;Interior Features:Central Vacuum, Security System, Cable Available;Hot Water:Natural Gas, Tank;	SF	Riverside Avenue	21	21	http://media.mlspin.com/photo.aspx?mls=71095817	
71100711	SLD	459000	437000	6/24/2010	12/30/2010		169	151	57 Harrington Ave	Concord	MA	01742		3	2.5	1930	109	18295	Pamela Woodard	J M Barrett & Co., Inc.	(978) 369-6453	Call List Agent, Lock Box, Go Direct, Sign	This light, bright one level home offers a new direction in living!  Highlights include a beautiful addition with tall ceilings, fireplace and french doors to the exterior, a formal or informal dining room, private master bedroom enclave, plus two full and 1 half baths.  Flexible space with built in bookcases and a spacious foyer complete the picture.  This is a great opportunity to live close to West Concord in a neighborhood of more expensive homes.	Contemporary	1	0	Hot Water Baseboard, Oil		Thoreau	CMS	CCHS	Basement:Yes;Fireplaces:1;Roof:--;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Wall Oven, Dishwasher, Refrigerator, Washer;Foundation:Poured Concrete;Construction:Frame;Exterior:Wood;Exterior Features:--;Insulation:Unknown;Electric:Circuit Breakers;Interior Features:--;Hot Water:Tank;	SF	Harrington Ave	57	57	http://media.mlspin.com/photo.aspx?mls=71100711	
71139087	SLD	975000	900000	9/17/2010	12/30/2010		59	59	21 Whit's End	Concord	MA	01742		4	3.5	3900	44	78844	Amy Barrett	J M Barrett & Co., Inc.	(978) 369-6453	Call List Agent, Accompanied Showings, Sign	Sophisticated, sleek lines are the hallmark of this wonderful contemporary. Inside one will find sunlit rooms, soaring ceilings and a versatile floorplan. outside are beautifully landscaped grounds with mature plantings integrated with pretty stone work.  The master suite is exceptional w/fabulous bathroom & separate dressing room. granite kitchen w/custom cabintry, walk-out fin'd lower level w/full bath, wine room. Ideal home office setup & bright & cheery sunroom. Not to be missed!	Contemporary	1	2	Hot Water Baseboard, Oil		Thoreau	Peabody/Sanborn	Con Carl Reg HS	Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile;Appliances:Range, Wall Oven, Dishwasher, Compactor, Microwave, Countertop Range, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Wood;Exterior Features:Porch, Professional Landscaping, Sprinkler System, Screens;Insulation:Fiberglass;Electric:Circuit Breakers, 200 Amps;Interior Features:Security System, Cable Available;Hot Water:Oil, Tank;	SF	Whit's End	21	21	http://media.mlspin.com/photo.aspx?mls=71139087	
71159644	SLD	649000	605000	11/4/2010	1/7/2011		203	12	91 Arena	Concord	MA	01742		4	2	1700	60	66211	The Edwards Realty Team	Keller Williams Realty Boston Northwest	(978) 369-5775	Call ShowingTime at 888-627-2775, Pets on Premises	Walden Woods, Fairhaven Hill ...lovely walk to Walden Pond.  This neighborhood is beautiful, quiet, convenient and,memorable!    Built by Marvin Goody, architect used by Walt Disney for his house of the future at Disneyland, this home is a pure contemporary.  Wonderful views!  Cool and private 14x13 screened porch.    Unique, and delightful,it's a real find!     Exceptional lot.  Surrounded w/acres of conservation land.    Great commuter location!    Little turnover-neighbors come and stay!	Contemporary		2	Hot Water Baseboard, Oil		Alcott	Concord	Concord Carlisl	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles, Tar & Gravel, Rubber;Floor:Wood, Wall to Wall Carpet, Other (See Remarks);Appliances:Wall Oven, Dishwasher;Foundation:Poured Concrete;Construction:Post & Beam;Exterior:Wood;Exterior Features:Porch - Enclosed, Deck;Insulation:Partial;Electric:100 Amps;Interior Features:Cable Available;Hot Water:Electric;	SF	Arena	91	91	http://media.mlspin.com/photo.aspx?mls=71159644	
71062061	SLD	375000	365000	4/9/2010	1/10/2011		223	221	28 Birch Dr	Concord	MA	01742		3	1	1008	60	20038	Susan A. Blair	J M Barrett & Co., Inc.	(978) 369-6453	Call List Agent, Go Direct	Diamond in the rough cute 3 bedroom ranch on town sewer, with sidewalk to Concord Center. Great neighborhood. Fabulous commuting location. Alcott school district. Move in condition with much potential. Don't miss out on this opportunity.	Ranch	1	1	Hot Water Baseboard, Oil		Alcott	CMS	ConcordCarlisle	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Vinyl, Hardwood;Appliances:Range, Dishwasher, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles, Wood;Exterior Features:--;Insulation:Unknown;Electric:100 Amps;Interior Features:--;Hot Water:Oil;	SF	Birch Dr	28	28	http://media.mlspin.com/photo.aspx?mls=71062061	
71097698	SLD	679000	650000	6/17/2010	1/10/2011		155	124	67 Harrington Avenue	Concord	MA	01742		3	2.5	2072	57	18731	Lisa Whitney	The Attias Group, LLC	(978) 371-1234	Call List Agent	Picture perfect sunfilled home virtually new from top to bottom.  Cathedral ceilings in kitchen and dining rooms, central a/c, custom cabinetry with high end stone counters, island with stool seating. Deck off dining room.  Hardwood floors. Beadboard mudroom entry with half bath. Expanded living room with fireplace. Finished lower level with play/exercise or office and  family room with fireplace and full bath. Flat back yard. Thoreau School. Absolute value!	Ranch	1	1	Forced Air		Thoreau	Concord	CCHS	Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard;Exterior Features:Porch, Deck, Professional Landscaping, Deck - Composite;Insulation:Full;Electric:Circuit Breakers;Interior Features:Cable Available;Hot Water:Tank;	SF	Harrington Avenue	67	67	http://media.mlspin.com/photo.aspx?mls=71097698	
71113198	SLD	1975000	1850000	7/22/2010	1/10/2011		146	113	56 Bartlett Hill Road	Concord	MA	01742		5	4	5040	5	20478	Zur Attias	The Attias Group, LLC	(978) 371-1234	Call List Agent, Appointment Required	Reduce your operating costs by over 30% with this Energy-Star rated high performance luxury home. World class construction quality. Located in a cul-de-sac just steps from Concord center and the historic North Bridge. ,Alcott school,48' range,dbl ovens,custom cabinetry, eat in island,surround sound,masonry fireplace, 3' white oak on 1st and 2nd,butlers pantry,hydro air,nu wool insulation(green),fabulous floor plan and super hip timeless style!	Colonial	1	3	Gas, Hydro Air		Alcott	Peabody/Sanborn	CCHS	Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile;Appliances:Refrigerator - ENERGY STAR, Dishwasher - ENERGY STAR, Vent Hood, Cooktop - ENERGY STAR, Oven - ENERGY STAR;Foundation:Other (See Remarks);Construction:Frame;Exterior:Shingles, Wood;Exterior Features:Porch;Insulation:Full, Cellulose - Sprayed, Mineral Wool, Spray Foam;Electric:Circuit Breakers;Interior Features:Central Vacuum, Security System, Wetbar;Hot Water:--;	SF	Bartlett Hill Road	56	56	http://media.mlspin.com/photo.aspx?mls=71113198	
71160302	SLD	879000	897000	11/8/2010	1/10/2011		31	3	61 Allen Farm Lane	Concord	MA	01742		4	3.5	3078	45	20037	Amy Barrett	J M Barrett & Co., Inc.	(978) 369-6453	Call List Office, Lock Box, Sign	Charming Gambrel Col tastefully updated w/new family rm w/vaulted ceiling, a wall of windows & built-ins. The adjacent kitchen & breakfast bar w/granite counters, coupled with a cozy dining area, optimize the convenience of mealtime for any family. Addit'l renovations include a priv office - removed from the main living area, fabulous mstr & a fun kids' playrm in the bsmt. There are 3-fp's,5-zone heating syst, optional 1st or 2nd flr mstr. Located at end of a cul-de-sac in a great fam ngh.	Colonial	1	2	Hot Water Baseboard, Gas		Willard	Peabody/Sanborn	CCHS	Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile;Appliances:Dishwasher, Microwave, Countertop Range, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles;Exterior Features:Porch, Deck;Insulation:Unknown;Electric:200 Amps;Interior Features:Central Vacuum, Security System, Cable Available;Hot Water:Natural Gas, Tank;	SF	Allen Farm Lane	61	61	http://media.mlspin.com/photo.aspx?mls=71160302	
71101671	SLD	1625000	1485000	6/25/2010	1/11/2011		145	145	256 Caterina Hts	Concord	MA	01742		5	5	5506	25	80586	Patricia Grainger	J M Barrett & Co., Inc.	(978) 369-6453	Call List Agent, Accompanied Showings	Curbside presence united beautifully with a well designed Interior.  Caterina Hgts is a coveted, family, cul de sac neighborhood. Offers 5 bedrooms (2 suites) Large open kitchen, dining  area and family room with soaring ceilings. Ideal for fam living and entertaining. Front and back staircase; front and side entrance: 5 fireplaces : Walk out Lower Level. This has been a carefully maintained  family home with orig owners. Private back yard.  Abuts conservation land w/trails. Karassik built.	Colonial	1	3	Forced Air, Hot Water Baseboard, Oil		Willard	Sanborn/Peabody	CCHS	Basement:Yes;Fireplaces:5;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet, Concrete, Hardwood;Appliances:Wall Oven, Dishwasher, Compactor, Microwave, Countertop Range;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard;Exterior Features:Porch, Deck, Patio, Gutters, Professional Landscaping, Sprinkler System;Insulation:Full, Fiberglass;Electric:Circuit Breakers;Interior Features:Central Vacuum, Security System, Cable Available, Wetbar, French Doors;Hot Water:Oil, Tank;	SF	Caterina Hts	256	256	http://media.mlspin.com/photo.aspx?mls=71101671	
71005110	SLD	1299000	1260000	11/25/2009	1/14/2011		491	369	155 Riverdale Road	Concord	MA	01742		4	3.5	4162	6	12667	Brigitte Senkler	Coldwell Banker Residential Brokerage - Concord	(978) 369-1000	Call List Office, Appointment Required, Sign	Could not be built again for this price! Beautiful new construction in coveted walk-to-ctr location. Remarkable appointments include custom built-ins, coffered ceilings, generously sized fireplaced  family room and exquisite master bedroom suite. This energy efficient home boasts Anderson windows and hydro-air heating system.  Outside living spaces include a covered porch and deck surrounded by professionally landscaped property. Fabulous New Willard School for elementary students!	Colonial		2	Central Heat, Oil, Hydro Air		Willard	Peabody-Sanborn	CCHS	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet, Hardwood;Appliances:Countertop Range;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard;Exterior Features:Porch, Covered Patio/Deck, Professional Landscaping, Decorative Lighting, Deck - Wood;Insulation:--;Electric:Circuit Breakers, 200 Amps;Interior Features:Central Vacuum, Cable Available;Hot Water:Oil, Tank;	SF	Riverdale Road	155	155	http://media.mlspin.com/photo.aspx?mls=71005110	
71162244	SLD	529000	500000	11/13/2010	1/16/2011		55	54	26 MINUTEMAN DRIVE	Concord	MA	01742		4	2	2066	55	20473	Jean Colbath	Realty Executives Metro West	(781) 641-3200	Call List Agent, Lock Box, Sign	"A Home Basking in the Sunshine"  on an open,corn,lev.attract 1/2 Ac..ideal for gard,child play & entertain..Short walk-Grt Mead. Nat'l Wldlf Ref.. You'll LOVE the gorgeous New Cherry Kit w/Granite counters,gleam Hardwd Flrs..Fp LR..DR w/ new bay wind/sliders to invit Deck overlk fab,priv bkyd...2 Fam. Rms..1. w/bay wind.& ent. to out of doors 2. Low Lev w/ Fp....4BRs..2 Full update Bathrms..Configuration rms for in-law/au-pair. Nu Wind, Nu Roof,...Stor.Shed,A Rare Find & True Treasure!	Multi-Level	2	0	Hot Water Baseboard, Gas		ALCOTT	SANBORN/PEABODY	CONCORD/CARLISL	Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Hardwood;Appliances:Range, Dishwasher, Disposal, Refrigerator, Vent Hood;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles;Exterior Features:Deck, Storage Shed, Professional Landscaping;Insulation:--;Electric:Circuit Breakers;Interior Features:--;Hot Water:Tank;	SF	MINUTEMAN DRIVE	26	26	http://media.mlspin.com/photo.aspx?mls=71162244	
71151519	SLD	2495000	2300000	10/15/2010	1/18/2011		97	53	350 Musketaquid Road	Concord	MA	01742		5	4.5	6470	115	41817	Amy Barrett	J M Barrett & Co., Inc.	(978) 369-6453	Call List Agent, Accompanied Showings, Appointment Required	Lovely shingle style home, c.1900 has been brilliantly renovated & updated in keeping w/its era seamlessly marrying today's conveniences & expectations. Warm inviting rms, thoughtful use of space, gourmet kit w/top-line appliances & cozy brkfst rm. Gracious DR opens to a covered terrace & is adjacent to a 2-story liv rm w/window seat & fireplace. Mstr suite w/fireplace,numerous windows & walk-in closets. Recently remodeled & expanded 3rd flr. Oversized patio W/stone fp & expansive side yard.	Other (See Remarks)	1	3	Hot Water Baseboard, Hot Water Radiators, Gas		Willard	Peabody/Sanborn	CCHS	Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Disposal, Microwave, Refrigerator;Foundation:Poured Concrete;Construction:Frame, Stone/Concrete;Exterior:Shingles, Wood, Stucco;Exterior Features:Porch, Patio, Gutters, Professional Landscaping, Sprinkler System, Fenced Yard;Insulation:Unknown;Electric:200 Amps;Interior Features:Security System, Cable Available;Hot Water:Natural Gas, Tank;	SF	Musketaquid Road	350	350	http://media.mlspin.com/photo.aspx?mls=71151519	
71073908	SLD	399000	325000	4/30/2010	1/20/2011		245	235	478 Sudbury Road	Concord	MA	01742		3	2	1485	65	20038	Al Magurn	Prudential Prime Properties	(978) 369-4803	Call List Agent, Lock Box, Go Direct	NEW PRICE!  Located in a sought after neighborhood, this three bedroom, two bath home is situated on a level lot with sidewalks to center shops, restaurants,park and commuter rail. The home is being sold "as is" and is a great opportunity to live within walking distance to Concord Center.	Cape	1	1	Steam, Oil					Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:--;Appliances:--;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Patio - Enclosed;Insulation:--;Electric:--;Interior Features:--;Hot Water:--;	SF	Sudbury Road	478	478	http://media.mlspin.com/photo.aspx?mls=71073908	
