MLSNUM	STATUS	LISTPRICE	SOLDPRICE	LISTDATE	SOLDDATE	EXPIREDDATE	DOM	DTO	ADDRESS	CITY	STATE	ZIP	AREA	BEDS	BATHS	SQFT	AGE	LOTSIZE	AGENTNAME	OFFICENAME	OFFICEPHONE	SHOWINGINSTRUCTIONS	REMARKS	STYLE	LEVEL	GARAGE	HEATING	COOLING	ELEMENTARYSCHOOL	JUNIORHIGHSCHOOL	HIGHSCHOOL	OTHERFEATURES	PROPTYPE	STREETNAME	HOUSENUM1	HOUSENUM2	PHOTOURL	
71168228	SLD	400000	400000	11/30/2010	1/14/2011		5	5	3 Kenilworth Rd	Arlington	MA	02476		2	1	1037	64	6300	Judy Weinberg	RE/MAX Leading Edge	(781) 643-0430	Lock Box, Appointment Required, Call ShowingTime at 888-627-2775	A truly delightful cape-style home in prime Brackett School location! This charming 5 room house boasts 4 spacious rooms on the main floor, and a newly carpeted & painted office/family room upstairs. Enjoy the professionally landscaped yard from the large screened porch. One car garage, central air, and hardwood floors are just a few features of this special home.	Cape	1	1	Forced Air, Gas		Brackett School	Ottoson	Arlington High	Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood;Appliances:Range, Washer, Dryer;Foundation:Concrete Block;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch - Enclosed, Professional Landscaping;Insulation:--;Electric:Circuit Breakers, 100 Amps;Interior Features:--;Hot Water:Natural Gas, Tank;	SF	Kenilworth Rd	3	3	http://media.mlspin.com/photo.aspx?mls=71168228	
71167917	SLD	499000	472900	12/3/2010	1/21/2011		24	7	51 Ronald Road	Arlington	MA	02474		3	1.5	1396	98	5456	Theresa Dantuono	Grant B. Cole, REALTORS®, Inc	(781) 862-3636	Call ShowingTime at 888-627-2775	This is it! Lovingly cared for Bungalow in terrific neighborhood. Set on a pretty tree-lined street near bus, park, skating rink, & award winning Stratton School.  Formal living room with fireplace, large dining room, eat-in updated kitchen, and 1/2 bath on 1st floor. 2nd floor has 3 spacious bedrooms and an updated full bath. Unfinished basement, 1 car garage, a nice sized backyard & a welcoming front porch. Updates include newer roof, deck & windows. Don't miss this lovely home!	Colonial, Bungalow	1	1	Steam, Gas		Stratton	Ottoson	Arlington High	Basement:Yes;Fireplaces:1;Roof:--;Floor:Wood, Tile;Appliances:Range, Dishwasher, Disposal, Refrigerator, Washer, Dryer;Foundation:Concrete Block, Fieldstone;Construction:--;Exterior:--;Exterior Features:Porch, Deck, Gutters, Sprinkler System;Insulation:--;Electric:Circuit Breakers;Interior Features:Security System, Cable Available;Hot Water:Natural Gas;	SF	Ronald Road	51	51	http://media.mlspin.com/photo.aspx?mls=71167917	
71101075	SLD	579000	570000	6/24/2010	1/24/2011		161	161	43 Bradley Rd	Arlington	MA	02474		3	2.5	2559	65	9962	Kirk Nahabedian	Bowes Pennell & Thompson GMAC	(781) 648-3500	Call List Office, Lock Box, Key in Office, Appointment Required, Sign, Other (See Special Showing Instructions)	New Price!  This sprawling brick ranch is a must see!   Great floor plan.  One level living.  Fantastic location in Arlington's Morningside neighborhood on a beautiful corner lot.  Beautiful sunken living room w/ fireplace &  picture windows w/ views of the Mystic lakes. Large eat-in kitchen, formal dining room &  lower level family room with fireplace. This is a diamond in the rough!  Hardwood floors throughout.   Updated windows & heating system, 2 car garage under & priv. rear yard	Ranch	1	2	Hot Water Baseboard, Oil		Bishop	Ottoson	Arlington	Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood;Appliances:Range, Dishwasher;Foundation:Poured Concrete;Construction:Brick;Exterior:Brick;Exterior Features:Patio;Insulation:Partial;Electric:Circuit Breakers;Interior Features:Central Vacuum, Security System;Hot Water:Oil;	SF	Bradley Rd	43	43	http://media.mlspin.com/photo.aspx?mls=71101075	
71159111	SLD	439000	423500	11/4/2010	1/24/2011		41	10	82 Alpine Street	Arlington	MA	02474		3	1	1767	90	5000	Howard Schulman	RE/MAX First Realty, Inc.	(617) 244-4499	Call List Agent, Lock Box, Appointment Required	OPEN HOUSE SUN, 11/14, 11-1. Sunfilled 3 Bedroom Colonial in quiet neghbrhd nr Arlington Heights, McClennen Park, Minuteman Bike Path and Pierce School. Living Room with fireplace, Formal Dining Room with built in china cabinet. Older kitchen and bathroom. Sunny Den. Finished playroom on lower level. Walk up attic. Numerous updates including roof, gutters, front door, pillars & trek deck, painted interior and exterior, replacement windows. A great home in a great location!	Colonial	1	1	Steam, Oil		Peirce	Ottoson	Arlington HS	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Vinyl, Concrete, Hardwood;Appliances:Range, Dishwasher, Disposal, Refrigerator, Washer, Dryer;Foundation:Concrete Block;Construction:Frame;Exterior:Shingles;Exterior Features:Gutters;Insulation:--;Electric:Circuit Breakers;Interior Features:Cable Available, Walk-up Attic;Hot Water:Tankless;	SF	Alpine Street	82	82	http://media.mlspin.com/photo.aspx?mls=71159111	
71148900	SLD	600000	570000	10/10/2010	1/25/2011		68	55	1 Claremont Court	Arlington	MA	02476		3	2	2191	135	4793	Michaela Moran	Coldwell Banker Residential Brokerage - Acton	(978) 263-3303	Call ShowingTime at 888-627-2775	Unbeatable location for privacy and convenience. Wonderful Victorian carefully maintained and thoughtfully updated. Lovely oak floors. Newer laundry and bath on first floor, renovated 2nd fl bath, new windows,updated kit retains orig. pantry. MBR with sitting room plus 2 BR on 2nd. 2 addl unheated rooms on 3rd floor plus storage area ready for expansion. Garage under used for garden storage only. Fabulous high-ceiling home ready for its new owner!	Colonial, Victorian, Antique	1	1	Steam, Oil		Dallin		Arlington	Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Vinyl;Appliances:Range, Dishwasher, Washer, Dryer, Dishwasher - ENERGY STAR;Foundation:Concrete Block, Brick, Granite;Construction:Frame;Exterior:Aluminum;Exterior Features:Porch, Patio, Gutters, Screens;Insulation:Partial;Electric:Circuit Breakers, 200 Amps;Interior Features:Cable Available, Walk-up Attic;Hot Water:Natural Gas;	SF	Claremont Court	1	1	http://media.mlspin.com/photo.aspx?mls=71148900	
71167257	SLD	625000	638000	12/2/2010	1/26/2011		5	5	5 Littlejohn Street	Arlington	MA	02476		3	2.5	1972	78	5456	Stephen McKenna	Bowes Pennell & Thompson GMAC	(781) 648-3500	Call List Office, Lock Box, Appointment Required	Fabulous East Arlington location in Hardy School District! Renovated in 2002-2003, this single family home has it all! A bright, open floor plan with fantastic kitchen open to the dining room, a spacious living room with a fireplace and 3 spacious bedrooms including a fabulous master suite. There are 2.5 baths, central air conditioning and a nice play room/office in the lower level. The open floor plan is great for entertaining and the yard is fence enclosed. Don't miss this terrific home!	Colonial	1	1	Forced Air, Electric Baseboard, Gas		Hardy	Ottoson	Arlington	Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet, Hardwood;Appliances:Range, Dishwasher, Microwave, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard;Exterior Features:Deck, Gutters, Fenced Yard;Insulation:Unknown;Electric:Circuit Breakers;Interior Features:Cable Available;Hot Water:Natural Gas, Tank;	SF	Littlejohn Street	5	5	http://media.mlspin.com/photo.aspx?mls=71167257	
71128888	SLD	379000	360000	8/27/2010	1/28/2011		126	114	130 North Union Street	Arlington	MA	02474	East Arlington 	3	2	1536	59	8014	Vanda F. DiFrancesco	Elite Waterfront Properties	(617) 723-8878	Call List Agent, Appointment Required	A wonderfully maintained home located on a large, beautifully manicured, level corner lot. In addition to 6 generous size rooms, this charming cape offers an oversized 3 season porch.  Disirable East Arlington location offers easy access to wonderful shops, restaurants, bike path, public transportation and more.  Move in and enjoy the colorful gardens and impeccable grounds of this wonderful Arlington home.	Cape	1	0	Forced Air, Gas		Thompson			Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wall to Wall Carpet;Appliances:Range;Foundation:Poured Concrete;Construction:--;Exterior:Vinyl;Exterior Features:Porch - Enclosed;Insulation:--;Electric:--;Interior Features:--;Hot Water:--;	SF	North Union Street	130	130	http://media.mlspin.com/photo.aspx?mls=71128888	
71169622	SLD	779000	779000	12/9/2010	2/4/2011		8	8	5 Finley Street	Arlington	MA	02474		4	2.5	2559	5	8248	Mark Lesses	Coldwell Banker Residential Brokerage - Arlington	(781) 648-6500	Call List Office, Lock Box, Appointment Required	Exquisite! Don’t miss this fabulous new Classic Arlington Colonial on Turkey Hill that is ideal for todays discriminating buyer.   From the elegant farmers porch to the stunning Cooks Kitchen with KitchenAid appliances, the Elegant Dining Room, the gorgeous Master Suite with walk-in closet, inviting family room... this wonderful home has it all.   Bonus! 2 zone Heating and Cooling equipment. Built-in vacuum roughed in. Irrigation system. professionally landscaped.	Colonial	1	2	Central Heat, Forced Air, Gas		Peirce	Ottoson	Arlington High	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Concrete;Appliances:Range, Dishwasher, Disposal, Refrigerator, Vacuum System - Rough-in, Vent Hood;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch, Patio, Gutters, Professional Landscaping, Sprinkler System, Deck - Composite;Insulation:Full, Fiberglass, Cellulose - Fiber, Fiberglass - Batts;Electric:Circuit Breakers, 200 Amps;Interior Features:Cable Available, Walk-up Attic;Hot Water:Natural Gas, Tank;	SF	Finley Street	5	5	http://media.mlspin.com/photo.aspx?mls=71169622	
71133806	SLD	699000	678000	9/8/2010	2/18/2011		128	128	211 Pleasant Street	Arlington	MA	02476		5	2	2961	165	14685	Gail Roberts	Coldwell Banker Residential Brokerage - Cambridge - Mass Ave.	(617) 864-4430	Accompanied Showings, Appointment Required	Renov. 5-bed colonial farmhouse, c. 1850, in Arlington's beau. historic district, near to the bustle of Arlington Ctr. w/ a spacious eat-in chef’s kitchen, living & family rooms w/ fireplaces, charming moldings & custom built-ins throughout. Freshly updated baths, complete kitchen remodel w/ built-in banquette seating & high-end Jenn-Air & Miele appliances, complete this move-in condition property. gorgeous terraced backyard; lg brick patio; hilltop deck w/ views of Spy Pond & Boston skyline.	Colonial	1	1	Steam, Gas					Basement:Yes;Fireplaces:2;Roof:--;Floor:--;Appliances:--;Foundation:Fieldstone, Brick;Construction:--;Exterior:--;Exterior Features:--;Insulation:--;Electric:--;Interior Features:--;Hot Water:--;	SF	Pleasant Street	211	211	http://media.mlspin.com/photo.aspx?mls=71133806	
71134509	SLD	475000	457500	9/9/2010	2/18/2011		104	104	214 Summer St	Arlington	MA	02474		3	2.5	1725	105	4935	Kimberly O'Neil Mara	Century 21 Spindler & O'Neil Associates	(978) 664-2100	Call List Office, Lock Box, Appointment Required	Immaculate and completely renovated with much attention to detail.  A multi-tiered yard provides an urban oasis for the sophisticated buyer.  The first floor boasts a huge eat in kitchen and dining room with french doors leading to patio as well as a living room with built in cabinets.  The second floor has two bedrooms plus a study and the third floor provides an additional loft style bedroom suite.  Formerly a two family house, currently used as a single family.  Truly a turn key property!	Colonial, Farmhouse	1	0	Steam, Gas		Stratton	Ottoson	AHS/ACHS	Basement:Yes;Fireplaces:0;Roof:--;Floor:--;Appliances:Range, Dishwasher, Refrigerator, Freezer, Washer, Dryer;Foundation:Fieldstone;Construction:--;Exterior:--;Exterior Features:Deck, Patio, Fenced Yard;Insulation:--;Electric:--;Interior Features:--;Hot Water:--;	SF	Summer St	214	214	http://media.mlspin.com/photo.aspx?mls=71134509	
71149792	SLD	875000	850000	10/11/2010	2/18/2011		39	26	64 Winchester Rd	Arlington	MA	02474		3	1.5	2784	88	10780	John A. Cinkala	JC Real Estate	(781) 646-6663	--	Gracious 1927 nine-room brick Colonial filled with architectural detail. Features include original gumwood, graceful arches, hardwood floors, built-ins, and period tile including a Batchelder fireplace. Renovated kitchen/pantry with custom Crown Point cabinetry, Viking stove, and Bosch dishwasher. Four-season solarium with terrazzo floor overlooks a grand, two-story brick and bluestone terrace and landscaped gardens. Updates include new roof, heating system, storm windows, and irrigation system.	Colonial		1	Hot Water Radiators, Steam, Oil		Stratton	Ottoson	Arlington	Basement:Yes;Fireplaces:1;Roof:--;Floor:Wood;Appliances:Range, Dishwasher, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:--;Exterior:Brick;Exterior Features:--;Insulation:--;Electric:Circuit Breakers;Interior Features:--;Hot Water:Oil;	SF	Winchester Rd	64	64	http://media.mlspin.com/photo.aspx?mls=71149792	
71167372	SLD	599900	600000	12/2/2010	2/18/2011		7	7	70 Cutter Hill Rd	Arlington	MA	02474		3	1.5	2069	79	7481	Sara Dolan	Old New England Properties	(781) 883-7259	Call ShowingTime at 888-627-2775	WOW, this one has it all!  Skyline view of Boston! Walk to town! Bishop School Colonial with 3-4 bedrooms, 1.5 baths, Living room with Fireplace, Dining room with built in China cabinet, Eat in kitchen open to renovated family room, flag stone entry way.  Such great flow!  Three season sun porch, partially finished basement and huge walk up attic give extra space.  Fenced in yard with deck. New roof, furnace, windows, baths, and many more surprises await.  Great home for the holidays!!	Colonial	1	0	Hot Water Radiators, Gas		Bishop	Ottoson	Arlington High	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood;Appliances:Range, Dishwasher, Disposal, Microwave, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard, Brick;Exterior Features:Deck, Storage Shed;Insulation:--;Electric:Circuit Breakers;Interior Features:Cable Available, Walk-up Attic;Hot Water:--;	SF	Cutter Hill Rd	70	70	http://media.mlspin.com/photo.aspx?mls=71167372	
71167244	SLD	447500	430000	12/2/2010	2/22/2011		32	32	366 Ridge St	Arlington	MA	02474		3	1.5	1985	53	6480	Brian Greeley	Bowes Pennell & Thompson GMAC	(781) 648-3500	Call List Office, Lock Box, Key in Office, Appointment Required, Sign	Spacious Morningside split level.  Amenities include: a lower-level family room; Fireplaces on both lower and main levels; Additional space for office or 4th bedroom!  Dining room features built-in cabinet. Updated kitchen with dining area leads to lower level and office/4th bed and family room. One car garage under and driveway parking for at least 3 additional cars.  Hardwood floors, one full bath and one half bath.  New Heat (2005) New Kitchen (2008) New Windows (2010) Fully insulated.	Multi-Level	2	1	Hot Water Baseboard, Gas		Stratton	Ottoson	AHS, ACHS	Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Vinyl, Wall to Wall Carpet, Hardwood;Appliances:Wall Oven, Dishwasher, Microwave, Countertop Range, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame, Brick;Exterior:Shingles, Wood, Brick;Exterior Features:Patio, Gutters;Insulation:Full, Blown In;Electric:Fuses;Interior Features:Cable Available;Hot Water:Natural Gas;	SF	Ridge St	366	366	http://media.mlspin.com/photo.aspx?mls=71167244	
71175895	SLD	459000	450000	1/6/2011	2/24/2011		9	9	49 Yerxa Road	Arlington	MA	02474		3	1	1569	58	6076	The Residential Group	William Raveis R.E. & Home Services	(617) 426-8333	Call List Agent	In the award winning Stratton school district, this wonderfully maintained three bedrm home is the one you have been waiting for! Amenities include an inviting living rm w/hardwood flrs, a nicely appointed eat-in-kitchen, and a sunny family rm w/beamed ceiling and access to a rear deck + spacious fenced yard. The lower level features an oversized playroom, workshop + direct garage access. Well maintained w/updated heating + electric, this home is just a short walk to the playground + bike path.	Ranch	1	1	Forced Air, Gas					Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood;Appliances:Wall Oven, Dishwasher, Disposal, Countertop Range, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Wood;Exterior Features:Deck;Insulation:--;Electric:Circuit Breakers, 200 Amps;Interior Features:--;Hot Water:Natural Gas, Tank;	SF	Yerxa Road	49	49	http://media.mlspin.com/photo.aspx?mls=71175895	
71169646	SLD	420000	399000	12/9/2010	2/28/2011		42	42	44 Hamlet Street	Arlington	MA	02474		2	1	1358	85	4989	Susan MacDonald	Coldwell Banker Residential Brokerage - Arlington	(781) 648-6500	Call List Office, Lock Box, Key in Office, Appointment Required	Inviting 5 room Brick Tudor conveniently located within walking distance to Arlington Center.  Gracious front door entry to a charming fireplaced living room, rounded arches in to a formal dining room with beautiful built-in china cabinet, kitchen, two large bedrooms and detached one car garage.  Entire interior has been freshly painted and the floors refinished.  Close to public transportation, bike path, Mystic River and Mystic Lake.	Tudor	1	1	Steam, Oil		Thompson	Ottoson	Arlington	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Hardwood;Appliances:--;Foundation:Brick;Construction:Brick, Stone/Concrete;Exterior:Shingles, Wood;Exterior Features:Porch, Porch - Enclosed;Insulation:--;Electric:--;Interior Features:--;Hot Water:Oil;	SF	Hamlet Street	44	44	http://media.mlspin.com/photo.aspx?mls=71169646	
71175965	SLD	299000	287500	1/6/2011	2/28/2011		18	2	61 Henderson	Arlington	MA	02474		3	2	1120	115	4349	Louise Touchette	Coldwell Banker Residential Brokerage - Lynnfield	(781) 334-5700	Call List Agent, Accompanied Showings, Appointment Required	Charming Colonial home! Three bedrooms, two full baths, full kitchen with sliders that lead to private back yard, front porch. Home needs some TLC but great location close to public transportation, shopping and all major routes. Take advantage of today's low rates!	Colonial		0	Forced Air, Oil			Ottoson	AHS	Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wall to Wall Carpet, Laminate, Hardwood;Appliances:Range, Dishwasher, Washer, Dryer;Foundation:Other (See Remarks);Construction:Frame;Exterior:--;Exterior Features:Porch;Insulation:--;Electric:--;Interior Features:--;Hot Water:--;	SF	Henderson	61	61	http://media.mlspin.com/photo.aspx?mls=71175965	
71113286	SLD	779000	725000	7/23/2010	3/1/2011		158	140	8 Oldham Road	Arlington	MA	02474		3	1.5	2800	64	15307	Brian & Diana Segool	Bowes Pennell & Thompson GMAC	(781) 648-3500	Call List Agent, Accompanied Showings, Appointment Required, Sign	Spectacular location in Morningside with prominent curb appeal!  This elegant custom built home is truly one of a kind! Nestled on a spacious lot above Winchester Country Club Golf Course. Designed for one level living or easy expansion. Quality details & open floor plan will appeal to today's most discerning buyer. Features include 3+ bedrooms, 1.5 bathrooms, hardwood floors, central air and a stunning grand fireplace. Serene garden/family room opens to private rear yard.	Cape, Ranch	1	2	Central Heat, Hot Water Baseboard, Hot Water Radiators, Oil		Stratton	Ottoson	Arlington	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Hardwood;Appliances:Range, Dishwasher, Refrigerator, Washer, Dryer;Foundation:Other (See Remarks);Construction:Frame;Exterior:Shingles;Exterior Features:Porch - Enclosed, Patio, Balcony, Gutters, Storage Shed, Professional Landscaping, Decorative Lighting, Deck - Roof;Insulation:Full, Fiberglass;Electric:Circuit Breakers, 100 Amps;Interior Features:Cable Available, Walk-up Attic;Hot Water:Oil;	SF	Oldham Road	8	8	http://media.mlspin.com/photo.aspx?mls=71113286	
71166617	SLD	785000	765000	11/30/2010	3/4/2011		55	55	123 Westminster Avenue	Arlington	MA	02476		4	2.5	2000	132	10000	Stephen McKenna	Bowes Pennell & Thompson GMAC	(781) 648-3500	Call List Office, Lock Box, Key in Office, Appointment Required, Sign	Built in 1883, The Charles H. Bartlett House retains the feel of yesteryear with the conveniences of modern day. Set atop a knoll on a corner lot this home has presence. Painstakingly restored throughout the years there is an open floor plan, custom built-ins, a thoughtfully laid out kitchen and half bath on the first floor. The second floor has 3 beds and a bath with views of the Reservoir from the front. The 3rd floor master is a tranquil oasis with walk-in closet, amazing bath and views.	Victorian	1	0	Hot Water Radiators, Gas		Peirce	Ottoson	Arlington	Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet, Hardwood;Appliances:Wall Oven, Dishwasher, Countertop Range, Refrigerator, Washer, Dryer, Vent Hood;Foundation:Fieldstone, Brick;Construction:Frame;Exterior:Clapboard;Exterior Features:Porch, Patio, Storage Shed;Insulation:Partial, Blown In, Fiberglass - Batts;Electric:Circuit Breakers, 200 Amps;Interior Features:Cable Available;Hot Water:Natural Gas, Tank;	SF	Westminster Avenue	123	123	http://media.mlspin.com/photo.aspx?mls=71166617	
71178246	SLD	739000	725000	1/13/2011	3/7/2011		22	8	66 Melvin Rd	Arlington	MA	02474		4	2.5	2644	54	10600	Julie Gibson	Bowes Pennell & Thompson GMAC	(781) 648-3500	Call List Office, Sign	Serene & sophisticated, you've found your new home!  This Morningside Colonial features an open concept living room w/fireplace, dining room w/french doors leading to a fabulous 3 season room ~ you'll feel like you're on vacation! Upper level has 4 bedrooms w/great light, custom closets & C/A.  Stunning master suite boasts his/hers closets, jacuzzi tub, cathedral ceilings & fireplace!  Lower level has a great family rm w/wetbar. All this + 2 car garage, nw roof/heat/windows & a beautiful yard!	Colonial, Garrison	1	2	Hot Water Baseboard, Oil		Stratton	Ottoson	Arlington High	Basement:Yes;Fireplaces:3;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Wall Oven, Dishwasher, Disposal, Compactor, Microwave, Countertop Range, Refrigerator, Washer, Dryer, Vacuum System;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles, Wood;Exterior Features:Porch - Enclosed, Gutters, Sprinkler System;Insulation:Partial;Electric:Circuit Breakers;Interior Features:Central Vacuum, Cable Available;Hot Water:Oil;	SF	Melvin Rd	66	66	http://media.mlspin.com/photo.aspx?mls=71178246	
71175981	SLD	769000	760000	1/6/2011	3/11/2011		39	36	439 Appleton St	Arlington	MA	02476		4	3.5	2700	5	6000	Kenneth C. Vining	Viva Properties, LLP	(617) 957-8873	Owner	Immaculate new construction. Local builder gave attention to every detail. 4 bedrooms, 3.5 baths. All appliances are Energy star rated. All windows are Anderson. Wonderful cook’s kitchen with custom cherry cabinets and granite/marble tops. Custom Moldings throughout. First floor boasts a beautiful living area.  Two fireplaces. This home is not to be missed.	Colonial		2	Central Heat, Gas					Basement:Yes;Fireplaces:2;Roof:Other (See Remarks);Floor:Wood, Tile;Appliances:Range, Wall Oven, Dishwasher, Disposal, Microwave, Refrigerator, Freezer, Other (See Remarks);Foundation:Poured Concrete;Construction:Frame;Exterior:Other (See Remarks);Exterior Features:Porch, Deck, Patio, Gutters, Fenced Yard;Insulation:Full, Other (See Remarks);Electric:200 Amps;Interior Features:Central Vacuum, Security System, Cable Available, Walk-up Attic, Other (See Remarks);Hot Water:Natural Gas;	SF	Appleton St	439	439	http://media.mlspin.com/photo.aspx?mls=71175981	
71178095	SLD	379000	370000	1/13/2011	3/17/2011		43	41	29 Hemlock Street	Arlington	MA	02474	Arlington Heights 	3	1.5	1274	65	4103	Dorothy McLaughlin	Coldwell Banker Residential Brokerage - Hingham	(781) 749-4300	Call List Office, Lock Box, Appointment Required	Great location!  Three bedroom, 1.5 bath Colonial on side street.  Large rooms, hardwood floors, one car under heated garage.  Deck off dining room to backyard.  Won't last!. GOOD BONES NEEDS UPDATING	Garrison	1	1	Hot Water Baseboard, Gas				AHS	Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Vinyl;Appliances:Range, Dishwasher, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck, Gutters, Deck - Wood;Insulation:--;Electric:Fuses;Interior Features:Walk-up Attic;Hot Water:Natural Gas, Tank;	SF	Hemlock Street	29	29	http://media.mlspin.com/photo.aspx?mls=71178095	
71182269	SLD	479000	489000	1/26/2011	3/17/2011		6	6	106 Quincy St	Arlington	MA	02476	Arlington Heights 	3	1	1535	87	7389	Bob Bittelari	Century 21 Adams KC	(781) 648-6900	Call ShowingTime at 888-627-2775	This warm and inviting 3 bedroom Colonial filled with charm is the perfect place to call home! Meticulous inside and out! Offering fireplaced living room, formal dining room with built ins, sunroom, and a spacious kitchen. Situated on a large, level, lovely yard. Many improvements include roof, heating system, windows, bath room, water heater, vinyl siding and more, making this a true "turn key" home. Convenient to schools, bike path, stores, public transportation and Route 2.	Colonial	1	0	Steam, Oil		Brackett Elem.	Ottoson Middle	Arlington High	Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles, Rubber;Floor:Wood, Tile;Appliances:Range, Dishwasher, Disposal, Dryer;Foundation:Concrete Block;Construction:Frame;Exterior:Vinyl;Exterior Features:Porch - Enclosed, Gutters, Sprinkler System;Insulation:--;Electric:Circuit Breakers, 100 Amps;Interior Features:Cable Available;Hot Water:Oil;	SF	Quincy St	106	106	http://media.mlspin.com/photo.aspx?mls=71182269	
71172712	SLD	395500	362790	12/22/2010	3/18/2011		303	0	19 Brunswick Rd	Arlington	MA	02476		3	1.5	1502	64	10595	Kenneth Roy	Real Living Schruender Real Estate	(978) 685-5000	Call List Office	FORECLOSURE - *Seller offering 4% in buyer closing costs, 2 yr Home Warranty, and $1k Selling Agent bonus on Owner Occupied offers ONLY. Offer must be submitted between 9/13-11/14 and close by 12/31/10.* Pls request in offer. Seller addendums and certified funds reqd w/P&S. Contract must be signed and returned to list agent within 48 hrs. No changes allowed to P&S. Pre-approval reqd. Sold as-is.	Contemporary	1	1	Hot Water Baseboard, Gas					Basement:Yes;Fireplaces:1;Roof:Rubber;Floor:Vinyl, Hardwood;Appliances:None;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:--;Insulation:Unknown;Electric:Fuses;Interior Features:--;Hot Water:Natural Gas, Tank;	SF	Brunswick Rd	19	19	http://media.mlspin.com/photo.aspx?mls=71172712	
71182705	SLD	679000	705000	1/27/2011	3/25/2011		5	5	7 Stony Brook Road	Arlington	MA	02476		4	2	2381	61	9800	Stephen McKenna	Bowes Pennell & Thompson GMAC	(781) 648-3500	Call List Office, Lock Box, Appointment Required, Sign	A wonderful Royal Barry Wills custom built cape located in Jason Heights. Recently renovated this home still maintains lots of charm and character. There is a front to back fireplaced living room, dining room with built-in, 4 spacious bedrooms, and 2 full baths. The basement has been finished and can be used as a wonderful family room. This home gets great natural light,has an oversized deck and back yard. Located on a dead end street close to Rt 2 and public transportation. Don't miss this one!	Cape	1	0	Hot Water Baseboard, Hot Water Radiators, Oil		Bishop	Ottoson	Arlington	Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Hardwood;Appliances:Range, Dishwasher, Disposal, Microwave, Refrigerator, Refrigerator - ENERGY STAR, Dishwasher - ENERGY STAR, Range - ENERGY STAR;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles;Exterior Features:Deck, Gutters, Screens, Deck - Wood;Insulation:Unknown;Electric:Circuit Breakers;Interior Features:Cable Available;Hot Water:Oil, Separate Booster;	SF	Stony Brook Road	7	7	http://media.mlspin.com/photo.aspx?mls=71182705	
