,PROPTYPE,DTO,DOM,AGE,COOLING,lng,AREA,SQFT,LISTDATE,BEDS,BATHS,REMARKS,OTHERFEATURES,SHOWINGINSTRUCTIONS,OFFICEPHONE,STATUS,STYLE,ZIP,LEVEL,HEATING,JUNIORHIGHSCHOOL,SOLDPRICE,STATE,AGENTNAME,lat,HIGHSCHOOL,CITY,EXPIREDDATE,STREETNAME,PHOTOURL,HOUSENUM1,OFFICENAME,SOLDDATE,GARAGE,LOTSIZE,ELEMENTARYSCHOOL,ADDRESS,MLSNUM,LISTPRICE,HOUSENUM2
,SF,60,162,41,,-71.4513939,,1836,2/2/2006,4,2,"Well maintained Garrison Colonial set back on large private level lot with fenced in rear yard.  This lovely home offers many features such as an open foyer, 2 fireplaces, 4 bedrooms, 2 full baths, new hardwood and pergo floors, newer vinyl siding and roof, built-in hutch in dining room, and newly finished family room in walk-out lower level.  Plenty of space for the family in a convenient commuter location.  Seller is offering $5000 cash back for an offer signed by 3/31.","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Vinyl;Appliances:Range, Dishwasher, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl, Brick;Exterior Features:Deck, Storage Shed, Fenced Yard;Insulation:--;Electric:Circuit Breakers, 100 Amps;Interior Features:Cable Available;Hot Water:Natural Gas, Tank;","Call List Office, Lock Box, Appointment Required, Sign",(978) 692-2121,SLD,Colonial,01886,1,"Forced Air, Gas",Stonybrook,408000,MA,Leslie Thomas,42.615637,Academy,Westford,,Groton Rd.,http://media.mlspin.com/photo.aspx?mls=70325132,257,Coldwell Banker Residential Brokerage - Westford,5/23/2006,0,35762,Miller/Day,257 Groton Rd.,70325132,425000,257
,SF,66,67,9,,-71.4273,,3500,1/21/2015,4,2.5,"Beautifully maintained colonial in Westford center location on cul-de-sac street. This home offers open concept kitchen with eating area, granite counters, living room with gas fireplace, formal dining room with chair rail, office with crown molding, finished basement with electric heat and kitchenette (no plumbing). The master suite has a huge walk in closet. There are double sinks in both full baths upstairs with solid surface counters. Other features include central air, 2nd story laundry, surround sound, pull down attic stairs, trek decking, farmer's porch, patio and fenced in yard with a shed. The house faces and the driveway is on Sunny Meadow Lane, which is a cul-de-sac.","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Microwave, Refrigerator, Washer, Dryer;Foundation:Other (See Remarks);Construction:Frame;Exterior:Vinyl;Exterior Features:Porch, Deck - Roof, Deck - Composite, Patio, Storage Shed, Sprinkler System, Fenced Yard, Satellite Dish;Insulation:Full;Electric:--;Interior Features:Security System, Cable Available;Hot Water:Natural Gas;","Owner, Accompanied Showings, Other (See Special Showing Instructions)",(877) 222-0621,SLD,Colonial,01886,1,"Forced Air, Gas",Stoneybrook,644000,MA,Derek Greene,42.5859,Academy,Westford,,Main St,http://media.mlspin.com/photo.aspx?mls=71785966,98,The Greene Realty Group,5/28/2015,2,17163,Abbot,98 Main St,71785966,649900,98
,SF,4,17,57,,-71.4238,,1226,12/10/2012,3,1,"Fabulous price - Great opportunity to own a home in Westford! This much enjoyed Ranch home sits on a fabulous, spacious, level lot in a terrific neighborhood. Wonderful easy flowing interior floor plan. Among the amenities are hdwd floors, insulated windows featuring liv rm & din rm w/ lovely picture windows, a 3 season sun rm, semi updated bath, new roof [Dec 2012], central AC, irrigation system & a carport. Excellent location - close to elem school, playground, beaches & major routes.","Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Vinyl, Wall to Wall Carpet;Appliances:Range, Dishwasher, Refrigerator, Washer, Dryer;Foundation:Poured Concrete, Concrete Block;Construction:Frame;Exterior:Shingles;Exterior Features:Porch - Enclosed, Storage Shed, Sprinkler System;Insulation:--;Electric:Circuit Breakers;Interior Features:--;Hot Water:Tank;","Sign, Call ShowingTime at 888-627-2775",(978) 263-3303,SLD,Ranch,01886,1,"Hot Water Baseboard, Oil",Blanchard,229900,MA,Elizabeth Bonadio,42.6146,Westford Acad.,Westford,,Birch Road,http://media.mlspin.com/photo.aspx?mls=71463830,33,Coldwell Banker Residential Brokerage - Acton,1/31/2013,1,16204,Nabnasset/Abbot,33 Birch Road,71463830,229900,33
,SF,38,88,165,,-71.4044171085811,,2124,7/18/2005,3,1,"Charming 1850 Colonial located in Westford Center. Enjoy the wrap around porch/walk to town common, library.Many fine period features including leaded glass, 5 fireplaces, built-ins.Lg. eat-in kitchen, tastefully decorated formal dining & living rm, ea. w/period fireplaces, study w/walk-out bay, family rm.w/fireplace & new w/w. 3 br, 2 w/fireplaces. Updates include refinished wood floors, ceilings, paint, wall paper, tile, carpet, newer roof & ext. paint. Well maintained period barn 2+cars.","Basement:Yes;Fireplaces:5;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Vinyl, Wall to Wall Carpet;Appliances:Range;Foundation:Concrete Block, Fieldstone;Construction:--;Exterior:Clapboard;Exterior Features:Porch, Barn/Stable;Insulation:--;Electric:Circuit Breakers;Interior Features:Cable Available, Walk-up Attic;Hot Water:Tankless;","Call List Office, Lock Box",(978) 250-3900,SLD,Colonial,01886,1,"Central Heat, Forced Air, Hot Water Radiators",Abbot,472500,MA,Jorge Oslan,42.5965174449956,Stoneybrook,Westford,,Main Street,http://media.mlspin.com/photo.aspx?mls=70226839,59,"Sterling Stone R. E., Inc.",11/1/2005,3,13068,Nabnasset,59 Main Street,70226839,489900,59
,SF,94,113,37,,-71.4035813857985,,2204,1/3/2006,3,2.5,"Well maintained Colonial in lovely Westford neighborhood setting. Features include, front/back fireplace liv.rm.& master suite. Formal din.rm. with bay window, updated kitchen w/ tile back splash. Hardwood floors, central air, attic fan 2 1/2 baths.  Walk out basement includes family room & private office. Square footage includes the lower level. Two car garage with work shop below. This property is set inside Rt. 495 and minutes to Rt. 225 and Rt.2A.","Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:--;Appliances:Range, Dishwasher;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard;Exterior Features:Deck;Insulation:--;Electric:--;Interior Features:Cable Available;Hot Water:--;","Call List Office, Lock Box, Sign",(978) 692-9292,SLD,Colonial,01886,1,"Forced Air, Oil",,484000,MA,Joan Morrison,42.5479496355592,,Westford,,Mark Vincent Drive,http://media.mlspin.com/photo.aspx?mls=70308763,5,RE/MAX Prestige,5/24/2006,2,40075,,5 Mark Vincent Drive,70308763,504995,5
,SF,53,71,46,,-71.4265186347572,,1700,4/12/2008,3,1.5,"Wow will be your first impression. One look and you will know you are home the lot and location will thrill you. Nothing to do but pack the truck.  kitchen with Corian counters, A huge family room with amazing hardwood floors and a fireplace, and walls of glass leading to the deck and in-ground pool. The beautiful living room features a huge bay window and a second fireplace. 3 great bedrooms, master includes 2nd bath. All loaded with hardwood. How about central air. 3 fireplaces a 2 car garage","Basement:Yes;Fireplaces:3;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:--;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles, Wood;Exterior Features:Deck, Pool - Inground;Insulation:Full;Electric:Circuit Breakers;Interior Features:--;Hot Water:--;","Call List Office, Lock Box, Sign",(978) 448-8288,SLD,Split Entry,01886,1,Central Heat,,394500,MA,Mark Tavenner,42.6058832436257,,Westford,,Sherwood,http://media.mlspin.com/photo.aspx?mls=70742940,4,RE/MAX Colonial,7/8/2008,2,40205,,4 Sherwood,70742940,399000,4
,SF,41,446,145,,-71.452,,2880,6/6/2013,4,2.5,"Now you can own a piece of Westford's HISTORY! This one of a kind historic landmark is the perfect home where yesterday meets today. The ambience of old & new. Feel free to fill the oversize rooms with all their splendid architectural detailing with your personal touches. This magnificent home emanates that ""old world"" atmosphere but has been remodeled & updated in just the right places.Call today for your private showing & be prepared to fall in love with this beauty!","Basement:Yes;Fireplaces:2;Roof:Asphalt/Composition Shingles;Floor:--;Appliances:Dishwasher, Refrigerator - ENERGY STAR, Vent Hood, Water Softener, Rangetop - ENERGY STAR;Foundation:Fieldstone, Granite;Construction:--;Exterior:Brick;Exterior Features:Deck, Storage Shed, Decorative Lighting, Fenced Yard;Insulation:--;Electric:Circuit Breakers;Interior Features:Cable Available, Walk-up Attic;Hot Water:Natural Gas;","Call List Agent, Lock Box",(978) 443-0334,SLD,"Colonial, Antique",01886,1,"Central Heat, Hot Water Baseboard, Gas",,275000,MA,Leah Burke,42.6155,,Westford,,Groton Rd,http://media.mlspin.com/photo.aspx?mls=71537576,266,William Raveis R.E. & Home Services,9/13/2013,0,20560,,266 Groton Rd,71537576,295900,266
,SF,97,110,66,,-71.4775,,1392,8/25/2010,3,2,"Classic, expanded Cape in move in condition. Gleaming hardwood floors, attractive interior finish work, entry foyer, master bedroom with sitting area, 2 full baths - updated with ceramic tile and new fixtures, Terrific 3 season porch (12x9), convenient breezeway, solid 2 car attached garage (24x23).  Insulated windows. Complete new septic system fully installed. Walkout basement with much potential opens to a very nice back yard with sun deck (14x12). Great curb appeal!","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Hardwood;Appliances:Range, Dishwasher;Foundation:Concrete Block;Construction:--;Exterior:Clapboard;Exterior Features:Porch - Enclosed, Deck, Professional Landscaping;Insulation:--;Electric:100 Amps;Interior Features:Central Vacuum;Hot Water:Oil;","Call List Agent, Lock Box",(508) 254-3245,SLD,Cape,01886,1,"Hot Water Radiators, Oil",,311612,MA,William M. Watt,42.5785,,Westford,,Abbot St,http://media.mlspin.com/photo.aspx?mls=71127977,20,Watt Realty,1/18/2011,2,14593,,20 Abbot St,71127977,329000,20
,SF,23,70,50,,-71.4688,,2040,7/7/2014,4,2.5,"This terrific 4 Bedroom, 2.5 Bath Cape has been lovingly maintained throughout and offers an open versatile floor plan.  The eat-in kitchen features, bay window, tiled back-splash, ceramic tile flooring, updated cabinetry and stainless steel appliances.  The unique first floor bonus room/sitting area has ceramic tile floors and a cathedral ceiling.   First floor laundry.  The living room boasts brick fireplace and hearth, hardwood floors and a French door to the portico entry way. Both first floor bedrooms have hardwood flooring.   Great second floor play area with skylight and new wall to wall carpeting.  The master bedroom features new wall to wall carpet, double closets and master half bath.  The enormous backyard is a true retreat offering plenty of room for both children and pets.  Expansive 16 X 10 deck has ample space for all of your back yard entertaining.  Additional finished room in the basement.  The oversized garage rounds off this near perfect home.","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Vinyl, Wall to Wall Carpet;Appliances:Range, Dishwasher, Microwave, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Aluminum;Exterior Features:Porch, Deck, Storage Shed;Insulation:Full;Electric:Circuit Breakers;Interior Features:Cable Available, French Doors;Hot Water:--;","Lock Box, Sign, Call ShowingTime at 888-627-2775",(978) 692-2121,SLD,Cape,01886,1,"Hot Water Baseboard, Oil",,360000,MA,Maura Fitzgerald,42.6049,WA,Westford,,North Street,http://media.mlspin.com/photo.aspx?mls=71709613,47,Coldwell Banker Residential Brokerage - Westford,10/1/2014,1,35283,Day/Miller,47 North Street,71709613,360000,47
,SF,3,21,21,,-71.4708,,2991,4/26/2012,4,2.5,"Sunny, open and sparkling Hitchin' Post Greens 4 bedroom colonial offers open floor plan to relax and entertain in. Scenic views and gardens highlight this stunning home. Mudroom off of garage w/first floor laundry and walk-up attic offer great storage options. Lower level includes office or guest room, spacious game area w/sink, storage and childrens built-in play house w/walk out.Walk to ball park, bike or walk throughout neigborhood or just stop by your neighbors for a springtime barbecue.","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Microwave, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard;Exterior Features:Deck, Sprinkler System, Invisible Fence;Insulation:--;Electric:--;Interior Features:Cable Available, Walk-up Attic;Hot Water:Natural Gas;",Call List Office,(978) 692-2121,SLD,Colonial,01886,1,"Forced Air, Gas",Westford,560000,MA,Janet Morano,42.5571,WestfordAcademy,Westford,,Chicory Road,http://media.mlspin.com/photo.aspx?mls=71373742,44,Coldwell Banker Residential Brokerage - Westford,7/13/2012,2,26136,Westford,44 Chicory Road,71373742,565000,44
,SF,28,52,25,,-71.464,,2080,1/14/2013,3,2,"You can have the blend you love...a classic beauty + upbeat, contemporary heart. New England Coln in private & wooded setting adj to trails, stone bridge & bird sanctuary. Step inside: it's open, bright, & stylish with accents/updates you would choose. Pretty Kitchen w/dbl Pantry/Closets. New Refrig & Stove. New Hardwood, Ceramic, Beadboard & refreshed Baths. For today's lifestyle: a perfect LL playroom/office/workshop ~walk-out to patio ~ and your own secluded hot tub! A comfy energy eff home.","Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Vinyl, Wall to Wall Carpet, Hardwood;Appliances:Range, Dishwasher, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard;Exterior Features:Deck, Patio, Hot Tub/Spa, Storage Shed, Sprinkler System, Screens;Insulation:Fiberglass;Electric:Circuit Breakers;Interior Features:Central Vacuum, Whole House Fan;Hot Water:Electric, Tank;","Appointment Required, Sign, Call ShowingTime at 888-627-2775",(978) 692-9292,SLD,Colonial,01886,1,"Forced Air, Oil",Westford,414600,MA,St. Martin Team,42.5878,Westford,Westford,,Pine Ridge Road,http://media.mlspin.com/photo.aspx?mls=71472050,19,RE/MAX Prestige,4/16/2013,0,33149,Westford,19 Pine Ridge Road,71472050,419900,19
,SF,49,71,65,,-71.4144442308884,,768,3/6/2006,2,1,"Adorable bungalow move in condition with room to expand. Tastefully remodeled; newer hdwd thru-out family rm & kitchen, wide finished pine both bdrms, newer toilet, sink, lighting, & flooring in bathrm. Newer roof, vinyl siding, windows, slate flr entry & cozy pellet stove. Newer ceiling fans with lights in both bedrms & the family rm. Wonderful flat yard for entertaining off of your 19x14 deck & 14x7 patio.  All this on a neighborhood rd ending w/woods on one side & a golf course on the other.","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Other (See Remarks);Appliances:Range, Dishwasher, Refrigerator, Washer, Dryer;Foundation:Poured Concrete, Concrete Block;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck, Patio, Storage Shed;Insulation:Unknown;Electric:Circuit Breakers, 100 Amps;Interior Features:--;Hot Water:Natural Gas;","Call List Office, Lock Box, Appointment Required",(978) 692-2121,SLD,"Cottage, Bungalow",01886,,"Central Heat, Forced Air, Gas",Stony Brook,265000,MA,William Pozerycki,42.621599695731,Westford Acad.,Westford,,Doris Rd,http://media.mlspin.com/photo.aspx?mls=70341557,12,Coldwell Banker Residential Brokerage - Westford,5/22/2006,0,12632,Nab/Abbot,12 Doris Rd,70341557,269900,12
,SF,25,49,17,,-71.475,,2620,6/3/2011,4,2.5,"Presenting a classic Beaverbrook Colonial...sited on a superb lot! The signature of this home is its gorgeous windows esp the bright Breakfast Room w/3 wall Bay; LR; and Master w/vaulted ceiling & Palladian. Sunny, level carpet of grass w/backdrop of lush Conservation for real privacy. Irrig & mature plantings. Shiny hdwds 1st fl/stairs. Partial finished Bonus Room fully wired & roughed for heat/AC. New HW heater. Upgraded insulation. Premium condition & location in this popular neighborhood.","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet, Hardwood;Appliances:Range, Dishwasher, Microwave, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck, Gutters, Professional Landscaping, Sprinkler System, Screens;Insulation:Full;Electric:Circuit Breakers;Interior Features:Security System, Cable Available;Hot Water:Natural Gas, Tank;","Call List Office, Lock Box, Appointment Required, Sign",(978) 692-2121,SLD,Colonial,01886,1,"Forced Air, Gas",Westford,591900,MA,St. Martin Team,42.5628,Westford,Westford,,Butterfield Lane,http://media.mlspin.com/photo.aspx?mls=71242690,21,Coldwell Banker Residential Brokerage - Westford,8/12/2011,2,20026,Westford,21 Butterfield Lane,71242690,610000,21
,SF,18,23,110,,-71.4369,,2551,7/3/2012,4,1.5,"Much admired home on a perfectly manicured property in the heart of historic Westford center boasts original foyer alcove w/ built-in benches, back staircase, din rm china cabinet, fireplace mantel & fluting, archways, 9 ft ceilings, cast iron floor registers, copper door knobs & sugar maple hardwood floors.  Pentagon-shaped solarium, finished 3rd floor, potential 1st floor bedroom.  New furnace, AC, septic & garage.   Gorgeous gardens, 2 bluestone patios, cobblestone path & stone walls.","Basement:Yes;Fireplaces:1;Roof:--;Floor:Wood, Wall to Wall Carpet;Appliances:Range, Dishwasher, Microwave, Refrigerator, Washer, Dryer;Foundation:Granite;Construction:--;Exterior:Other (See Remarks);Exterior Features:Porch, Patio, Gutters, Professional Landscaping, Sprinkler System, Decorative Lighting, Fenced Yard, Garden Area, Stone Wall;Insulation:--;Electric:--;Interior Features:Cable Available, French Doors;Hot Water:--;","Lock Box, Appointment Required, Call ShowingTime at 888-627-2775",(978) 692-3280,SLD,Colonial,01886,1,"Forced Air, Gas",Stony Brook MS,590000,MA,Robin Flynn Team,42.5829,Westfrd Academy,Westford,,Main Street,http://media.mlspin.com/photo.aspx?mls=71405046,60,Keller Williams Realty-Merrimack,8/29/2012,2,12066,Nabnast->Abbot,60 Main Street,71405046,649000,60
,SF,114,126,85,,-71.4174933659221,,1500,7/18/2005,3,2,"Very affordable 3 bedroom, 2 bath Colonial!  Near the golf course and lake.  Enjoy the flexible and open floor plan on the first floor, as well as the 3 large bedrooms on the 2nd.  There's enough basement for storage, a corner lot and a yard just big enough for the family cookout or badminton game.  Convenient to all major commuter routes.  Not much more is necessary.","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Vinyl, Wall to Wall Carpet;Appliances:Range, Dishwasher;Foundation:Poured Concrete;Construction:Frame;Exterior:Clapboard;Exterior Features:Deck;Insulation:Fiberglass;Electric:Circuit Breakers;Interior Features:Cable Available;Hot Water:Oil;","Call List Office, Lock Box, Appointment Required, Sign",(978) 692-2121,SLD,Colonial,01886,1,"Hot Water Baseboard, Oil",Stony Brook,280000,MA,Gary St. Martin,42.6157252301801,Westford Academ,Westford,,Edwards Ave,http://media.mlspin.com/photo.aspx?mls=70226764,28,Coldwell Banker Residential Brokerage - Westford,2/7/2006,0,10454,Nabnas/Abbott,28 Edwards Ave,70226764,310000,28
,SF,143,256,145,,-71.4513939,,2960,1/7/2008,4,2.5,"SOLD ""AS IS"" Pre qualification or proof of funds (for cash offers) must be submitted w/ all offers or offer will be rejected. Buyer to sign seller's addendum, no changes allowed to this addendum. Please allow up to 72hours for offer response. Buyer must return signed P&S to the seller w/in 48 hours of acceptance or offer will be rejected. $1000.00 Certified check required with all offers.",Basement:Yes;Fireplaces:3;Roof:--;Floor:--;Appliances:--;Foundation:Granite;Construction:--;Exterior:Brick;Exterior Features:--;Insulation:--;Electric:--;Interior Features:--;Hot Water:--;,Call ShowingTime at 888-627-2775,(978) 863-1905,SLD,Colonial,01886,,"Central Heat, Hot Water Baseboard",,255000,MA,Eddie Hoskins,42.615637,,Westford,,Groton Rd,http://media.mlspin.com/photo.aspx?mls=70693836,266,"Hoskins Realty, Inc.",8/12/2008,0,20560,,266 Groton Rd,70693836,289900,266
,SF,123,130,43,,-71.435549,,2224,11/13/2006,4,2.5,"Amenities include four spacious bedrooms, 2 1/2 baths,Hardwood Floors, fireplace famly room,2 car garage with electric door opener,screen porch overlooking private natural wood setting, mud room, central air, security system, central humidifier, 200 amp electric service, new tilt in windows with UV protection, custom window treatments, blinds in bedrooms, electronic air cleaner, new granite front steps. All this set in the highly desirable Westford Center location.Title V Approved.","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Vinyl;Appliances:Range, Dishwasher, Refrigerator, Washer, Dryer;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles;Exterior Features:Porch - Enclosed, Satellite Dish;Insulation:Full;Electric:200 Amps;Interior Features:Security System;Hot Water:Natural Gas;","Call List Office, Lock Box, Appointment Required, Sign",(978) 692-9292,SLD,Colonial,01886,1,"Forced Air, Gas",Stoneybrook,514190,MA,Joan Morrison,42.5895043393957,Westford Acad.,Westford,,Heywood Road,http://media.mlspin.com/photo.aspx?mls=70489046,20,RE/MAX Prestige,4/26/2007,2,45302,Nab /Abbot,20 Heywood Road,70489046,547900,20
,SF,34,34,52,,-71.4185,,1365,4/23/2013,2,1,"Bright and Sunny two Bedroom Ranch close to Nabnasset Pond and the Country Club.  This home has a New Roof, New Windows, Fresh Paint, Gleaming Hardwood Floors, Fireplace, room to expand in partially finished basement, over 25K in Recent Renovations.  Just move in and enjoy all that Westford has to offer with Top Rated Schools, Numerous Conservation Areas, easy access to area amenities.","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Vinyl / VTC;Appliances:Range, Dishwasher, Refrigerator;Foundation:Poured Concrete;Construction:Frame;Exterior:Shingles;Exterior Features:Gutters, Fenced Yard;Insulation:Fiberglass, Blown In;Electric:100 Amps;Interior Features:Cable Available;Hot Water:Electric;",Call List Office,(978) 692-2121,SLD,Ranch,01886,1,"Forced Air, Oil",,263000,MA,Sarah Haskins,42.6212,,Westford,,Gassett Rd,http://media.mlspin.com/photo.aspx?mls=71513047,9,Coldwell Banker Residential Brokerage - Westford,7/12/2013,0,7492,,9 Gassett Rd,71513047,280000,9
,SF,120,120,2,,-71.4286,,1065,4/22/2013,3,2,"Great Affordable Housing Opportunity! New Construction! Cottages in the Woods is a new, quaint cottage neighborhood of  detached condominium homes  Ranging in square feet, these charming year-round two- and three- bedroom homes are affordably priced at $151,000 and $168,500. Built with spatially efficient floor plans, neighborhood planning, and charming character ~ an authentic Westford village. Quality construction , Energy Star rated ,Buyer must be Income  Eligible for Affordable Housing","Basement:Yes;Fireplaces:0;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet;Appliances:Range, Dishwasher, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:Other (See Remarks);Exterior Features:Porch;Insulation:Full;Electric:200 Amps;Interior Features:Cable Available;Hot Water:--;","Call List Office, Lock Box, Appointment Required, Call ShowingTime at 888-627-2775",(978) 692-9292,SLD,Colonial,01886,,Central Heat,Stony Brook,168500,MA,Eileen Hayes,42.5714,Academy,Westford,,Porter Rd,http://media.mlspin.com/photo.aspx?mls=71513049,2,RE/MAX Prestige,10/11/2013,0,0,Nabnasett,2 Porter Rd,71513049,168500,2
,SF,118,149,23,,-71.4061,,2709,5/17/2011,3,2.5,"This well cared for home, which has had the interior repainted, offers a bright and sunny sunroom just off the kitchen. The famrm has a fplc with a cathedral ceiling and doors leading out to the deck. The floor plan is conducive to entertaining family or friends because of its nice open flow. There is a den just off the livrm. with a glass pocket door separating the two rooms.All Kit counters are granite/island w/storage.","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet, Hardwood;Appliances:Dishwasher;Foundation:Poured Concrete;Construction:Frame;Exterior:Wood;Exterior Features:Deck, Fenced Yard, Deck - Composite;Insulation:Full;Electric:--;Interior Features:Walk-up Attic;Hot Water:Oil;","Lock Box, Sign, Call ShowingTime at 888-627-2775",(978) 614-1600,SLD,Garrison,01886,1,"Forced Air, Oil",,429900,MA,Joseph Shimer,42.5577,,Westford,,Old Lowell Rd,http://media.mlspin.com/photo.aspx?mls=71234523,51,ERA Key-Morrison,11/4/2011,2,133294,,51 Old Lowell Rd,71234523,439900,51
,SF,28,152,4,,-71.4156,,3176,3/27/2012,4,2.5,"New Colonial Just Built in Prestigious Neighborhood! Features Include Grand Foyer w/ Turned HW Staircase and 9' ft ceilings on 1st Flr; Granite, Cherry & Stainless Kitchen; Formal Living & Dining Room w/ Trey Ceilings & Detailed Mouldings; Family Room w/ Fireplace; 1st Floor Office; Large Mastersuite w/ Walk in Closet & Master Bath. Walk Up Attic for Storage or Finish for Additional Living Space. Large Back Yard Offers Plenty of Room for Outdoor Activities. Great Commuter Location!","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet, Hardwood;Appliances:Range, Dishwasher, Microwave;Foundation:Poured Concrete;Construction:Frame, Modular;Exterior:Vinyl;Exterior Features:Deck - Composite, Professional Landscaping;Insulation:Full, Fiberglass;Electric:200 Amps;Interior Features:Cable Available, Walk-up Attic;Hot Water:Natural Gas;","Lock Box, Sign, Call ShowingTime at 888-627-2775",(978) 692-9292,SLD,Colonial,01886,1,"Forced Air, Gas",Stonybrook,720000,MA,Todd Nelson,42.6014,WestfordAcademy,Westford,,Morning Glory Circle,http://media.mlspin.com/photo.aspx?mls=71357411,2,RE/MAX Prestige,7/6/2012,2,49658,Nab/Abbott,2 Morning Glory Circle,71357411,749900,2
,SF,10,128,57,,-71.4402749,,2142,8/14/2006,4,2,"Center Entrance Colonial serenely sits in this convenient Westford Center neighborhood location.  This home offers hardwood & tile floors thru out.  The property also offers new roof, new replacement windows, new furnace, new granite front steps and new brick walkway.  The kitchen adds character to this home with an adjoining eat-in area. The front to back LR includes a wood burning FP.  Newly carpeted FR in LL also offers 562 sq. ft. of additional living space.  Superb Location…Don’t Miss This","Basement:Yes;Fireplaces:2;Roof:Asphalt/Fiberglass Shingles;Floor:Wood, Tile;Appliances:Range, Dishwasher, Refrigerator, Washer, Dryer;Foundation:Other (See Remarks);Construction:Frame;Exterior:Shingles;Exterior Features:Professional Landscaping, Fenced Yard;Insulation:Full;Electric:Circuit Breakers, 100 Amps;Interior Features:Cable Available, Walk-up Attic;Hot Water:Natural Gas;",Call List Office,(978) 692-2121,SLD,Colonial,01886,1,"Forced Air, Gas",Stony Brook,541000,MA,Sheila Holmes Michaels,42.581648,Westford academ,Westford,,Connell,http://media.mlspin.com/photo.aspx?mls=70439908,6,Coldwell Banker Residential Brokerage - Westford,10/20/2006,2,33105,Nab/Abbot,6 Connell,70439908,555000,6
,SF,64,185,2,,-71.4588,,3155,10/7/2013,4,2.5,"Welcome to Spalding Hill Estates! This Incredible New Development in Westford offers a Great Location, near Stony Brook Middle School and commuter friendly! Beautiful views, large private lots and superior construction. This is the opportunity you have been searching for! . There is still time to make the selections for your dream home.  Don’t miss this opportunity to get in early on what is sure to be a highly sought-after development! Top Four reasons to make this home your own: Westford has recently been voted # 11 for best town to call home in the country, Westford schools are consistently score top ratings, Constructed by highly regarded Builder, Town water & Natural Gas","Basement:Yes;Fireplaces:1;Roof:Asphalt/Fiberglass Shingles;Floor:Tile, Wall to Wall Carpet, Hardwood;Appliances:Range, Dishwasher, Microwave;Foundation:Poured Concrete;Construction:Frame;Exterior:Vinyl;Exterior Features:Deck - Vinyl, Professional Landscaping;Insulation:Full, Blown In;Electric:200 Amps;Interior Features:Cable Available;Hot Water:Natural Gas, Tankless;","Accompanied Showings, Appointment Required, Sign, Call ShowingTime at 888-627-2775",(978) 692-9292,SLD,Colonial,01886,1,"Central Heat, Gas",Stony Brook,762000,MA,Eileen Hayes,42.6151,Academy,Westford,,St. Augustine Drive,http://media.mlspin.com/photo.aspx?mls=71594992,7,RE/MAX Prestige,4/24/2014,2,43582,Miller/Day,Lot 7A St. Augustine Drive,71594992,762200,Lot 7A
